id_orac,id_orac_online,tipo_orac,palabra,palNum,pred,logit_pred,nCompletadas
54,23,0,mucho,2,0.6111111111111109,0.225992561871529,18
54,23,0,madrugar,3,0.666666666666667,0.346573590279973,18
54,23,0,amanece,4,0.33333333333333304,-0.346573590279973,18
54,23,0,más,5,0.7222222222222221,0.47775572251371795,18
54,23,0,temprano.,6,0.8888888888888891,1.03972077083992,18
55,,1,Manuelita,0,0.0,-1.7776740307447099,18
55,,1,vivía,1,0.7222222222222221,0.47775572251371795,18
55,,1,en,2,0.944444444444444,1.41660667202811,18
55,,1,Pehuajó,3,0.7777777777777779,0.6263814842476839,18
55,,1,pero,4,0.8888888888888891,1.03972077083992,18
55,,1,un,5,1.0,1.7776740307447099,18
55,,1,día,6,0.944444444444444,1.41660667202811,18
55,,1,se,7,1.0,1.7776740307447099,18
55,,1,marchó.,8,0.944444444444444,1.41660667202811,18
56,99,2,Luis,0,0.0,-1.7776740307447099,18
56,99,2,visitó,1,0.0,-1.7776740307447099,18
56,99,2,el,2,0.0,-1.7776740307447099,18
56,99,2,mes,3,0.0,-1.7776740307447099,18
56,99,2,pasado,4,0.555555555555556,0.111571775657105,18
56,99,2,a,5,0.7222222222222221,0.47775572251371795,18
56,99,2,unos,6,0.0,-1.7776740307447099,18
56,99,2,parientes,7,0.0555555555555556,-1.41660667202811,18
56,99,2,de,8,0.166666666666667,-0.8047189562170501,18
56,99,2,Europa.,9,0.0,-1.7776740307447099,18
57,24,0,No,0,0.0555555555555556,-1.41660667202811,18
57,24,0,dejes,1,0.0,-1.7776740307447099,18
57,24,0,para,2,0.666666666666667,0.346573590279973,18
57,24,0,mañana,3,0.833333333333333,0.8047189562170501,18
57,24,0,lo,4,1.0,1.7776740307447099,18
57,24,0,que,5,1.0,1.7776740307447099,18
57,24,0,puedas,6,0.33333333333333304,-0.346573590279973,18
57,24,0,hacer,7,1.0,1.7776740307447099,18
57,24,0,hoy.,8,1.0,1.7776740307447099,18
58,,1,Estaba,0,0.0,-1.7776740307447099,18
58,,1,la,1,0.222222222222222,-0.6263814842476839,18
58,,1,reina,2,0.111111111111111,-1.03972077083992,18
58,,1,batata,3,0.33333333333333304,-0.346573590279973,18
58,,1,sentada,4,0.666666666666667,0.346573590279973,18
58,,1,en,5,0.944444444444444,1.41660667202811,18
58,,1,un,6,0.5,0.0,18
58,,1,plato,7,0.166666666666667,-0.8047189562170501,18
58,,1,de,8,0.7222222222222221,0.47775572251371795,18
58,,1,plata.,9,0.111111111111111,-1.03972077083992,18
59,100,2,Laura,0,0.0,-1.7776740307447099,18
59,100,2,me,1,0.0,-1.7776740307447099,18
59,100,2,recomendó,2,0.0,-1.7776740307447099,18
59,100,2,consultar,3,0.0,-1.7776740307447099,18
59,100,2,urgente,4,0.0,-1.7776740307447099,18
59,100,2,al,5,0.111111111111111,-1.03972077083992,18
59,100,2,médico.,6,0.8888888888888891,1.03972077083992,18
60,25,0,No,0,0.0555555555555556,-1.41660667202811,18
60,25,0,hay,1,0.277777777777778,-0.47775572251371795,18
60,25,0,mal,2,0.277777777777778,-0.47775572251371795,18
60,25,0,que,3,1.0,1.7776740307447099,18
60,25,0,por,4,0.8888888888888891,1.03972077083992,18
60,25,0,bien,5,0.944444444444444,1.41660667202811,18
60,25,0,no,6,1.0,1.7776740307447099,18
60,25,0,venga.,7,0.944444444444444,1.41660667202811,18
61,60,1,No,0,0.0,-1.7776740307447099,18
61,60,1,hagas,1,0.0555555555555556,-1.41660667202811,18
61,60,1,promesas,2,0.0,-1.7776740307447099,18
61,60,1,que,3,0.7777777777777779,0.6263814842476839,18
61,60,1,no,4,1.0,1.7776740307447099,18
61,60,1,puedas,5,0.6111111111111109,0.225992561871529,18
61,60,1,cumplir.,6,0.8888888888888891,1.03972077083992,18
62,,2,Ariel,0,0.0,-1.7776740307447099,18
62,,2,comenzó,1,0.0,-1.7776740307447099,18
62,,2,a,2,0.6111111111111109,0.225992561871529,18
62,,2,trabajar,3,0.111111111111111,-1.03972077083992,18
62,,2,en,4,0.7777777777777779,0.6263814842476839,18
62,,2,el,5,0.0,-1.7776740307447099,18
62,,2,negocio.,6,0.0555555555555556,-1.41660667202811,18
63,,0,No,0,0.0,-1.7776740307447099,18
63,,0,hay,1,0.444444444444444,-0.111571775657105,18
63,,0,mal,2,0.277777777777778,-0.47775572251371795,18
63,,0,que,3,1.0,1.7776740307447099,18
63,,0,dure,4,0.166666666666667,-0.8047189562170501,18
63,,0,cien,5,0.7222222222222221,0.47775572251371795,18
63,,0,años.,6,0.833333333333333,0.8047189562170501,18
64,61,1,Ante,0,0.0,-1.7776740307447099,18
64,61,1,la,1,0.33333333333333304,-0.346573590279973,18
64,61,1,duda,2,0.38888888888888895,-0.225992561871529,18
64,61,1,consulte,3,0.222222222222222,-0.6263814842476839,18
64,61,1,a,4,0.8888888888888891,1.03972077083992,18
64,61,1,su,5,0.7777777777777779,0.6263814842476839,18
64,61,1,médico.,6,0.8888888888888891,1.03972077083992,18
65,,2,No,0,0.111111111111111,-1.03972077083992,18
65,,2,hay,1,0.33333333333333304,-0.346573590279973,18
65,,2,dudas,2,0.0,-1.7776740307447099,18
65,,2,de,3,0.38888888888888895,-0.225992561871529,18
65,,2,que,4,0.666666666666667,0.346573590279973,18
65,,2,la,5,0.222222222222222,-0.6263814842476839,18
65,,2,empresa,6,0.0,-1.7776740307447099,18
65,,2,está,7,0.277777777777778,-0.47775572251371795,18
65,,2,creciendo.,8,0.111111111111111,-1.03972077083992,18
66,62,1,Caminante,0,0.0,-1.7776740307447099,18
66,62,1,no,1,0.7777777777777779,0.6263814842476839,18
66,62,1,hay,2,1.0,1.7776740307447099,18
66,62,1,"camino,",3,0.944444444444444,1.41660667202811,18
66,62,1,se,4,0.944444444444444,1.41660667202811,18
66,62,1,hace,5,0.944444444444444,1.41660667202811,18
66,62,1,camino,6,0.8888888888888891,1.03972077083992,18
66,62,1,al,7,0.944444444444444,1.41660667202811,18
66,62,1,andar.,8,0.944444444444444,1.41660667202811,18
67,26,0,En,0,0.0,-1.7776740307447099,18
67,26,0,el,1,0.111111111111111,-1.03972077083992,18
67,26,0,país,2,0.0555555555555556,-1.41660667202811,18
67,26,0,de,3,0.7222222222222221,0.47775572251371795,18
67,26,0,los,4,0.166666666666667,-0.8047189562170501,18
67,26,0,ciegos,5,0.5,0.0,18
67,26,0,el,6,0.666666666666667,0.346573590279973,18
67,26,0,tuerto,7,0.555555555555556,0.111571775657105,18
67,26,0,es,8,0.944444444444444,1.41660667202811,18
67,26,0,Rey.,9,0.7777777777777779,0.6263814842476839,18
68,101,2,En,0,0.222222222222222,-0.6263814842476839,18
68,101,2,Londres,1,0.0,-1.7776740307447099,18
68,101,2,el,2,0.111111111111111,-1.03972077083992,18
68,101,2,clima,3,0.277777777777778,-0.47775572251371795,18
68,101,2,es,4,1.0,1.7776740307447099,18
68,101,2,muy,5,0.6111111111111109,0.225992561871529,18
68,101,2,húmedo.,6,0.555555555555556,0.111571775657105,18
69,27,0,Al,0,0.111111111111111,-1.03972077083992,18
69,27,0,que,1,0.6111111111111109,0.225992561871529,18
69,27,0,quiere,2,0.0555555555555556,-1.41660667202811,18
69,27,0,celeste,3,0.6111111111111109,0.225992561871529,18
69,27,0,que,4,0.944444444444444,1.41660667202811,18
69,27,0,le,5,0.944444444444444,1.41660667202811,18
69,27,0,cueste.,6,1.0,1.7776740307447099,18
70,63,1,San,0,0.0,-1.7776740307447099,18
70,63,1,Martín,1,0.277777777777778,-0.47775572251371795,18
70,63,1,cruzó,2,0.38888888888888895,-0.225992561871529,18
70,63,1,los,3,1.0,1.7776740307447099,18
70,63,1,Andes,4,0.944444444444444,1.41660667202811,18
70,63,1,a,5,0.5,0.0,18
70,63,1,caballo.,6,0.833333333333333,0.8047189562170501,18
71,102,2,A,0,0.0555555555555556,-1.41660667202811,18
71,102,2,Miguel,1,0.0,-1.7776740307447099,18
71,102,2,le,2,0.6111111111111109,0.225992561871529,18
71,102,2,entregaron,3,0.0,-1.7776740307447099,18
71,102,2,ayer,4,0.0,-1.7776740307447099,18
71,102,2,el,5,0.33333333333333304,-0.346573590279973,18
71,102,2,auto,6,0.222222222222222,-0.6263814842476839,18
71,102,2,nuevo.,7,0.5,0.0,18
72,64,1,A,0,0.222222222222222,-0.6263814842476839,18
72,64,1,Rómulo,1,0.0,-1.7776740307447099,18
72,64,1,y,2,0.444444444444444,-0.111571775657105,18
72,64,1,a,3,0.111111111111111,-1.03972077083992,18
72,64,1,Remo,4,0.8888888888888891,1.03972077083992,18
72,64,1,los,5,0.6111111111111109,0.225992561871529,18
72,64,1,alimentó,6,0.166666666666667,-0.8047189562170501,18
72,64,1,una,7,1.0,1.7776740307447099,18
72,64,1,loba.,8,0.944444444444444,1.41660667202811,18
73,103,2,Elisa,0,0.0,-1.7776740307447099,18
73,103,2,nunca,1,0.0,-1.7776740307447099,18
73,103,2,supo,2,0.111111111111111,-1.03972077083992,18
73,103,2,cómo,3,0.0555555555555556,-1.41660667202811,18
73,103,2,resolver,4,0.0,-1.7776740307447099,18
73,103,2,el,5,0.444444444444444,-0.111571775657105,18
73,103,2,problema.,6,0.8888888888888891,1.03972077083992,18
74,28,0,Sobre,0,0.0,-1.7776740307447099,18
74,28,0,gustos,1,0.166666666666667,-0.8047189562170501,18
74,28,0,no,2,1.0,1.7776740307447099,18
74,28,0,hay,3,1.0,1.7776740307447099,18
74,28,0,nada,4,1.0,1.7776740307447099,18
74,28,0,escrito.,5,0.8888888888888891,1.03972077083992,18
75,,1,Aristóteles,0,0.0,-1.7776740307447099,18
75,,1,era,1,0.33333333333333304,-0.346573590279973,18
75,,1,un,2,0.666666666666667,0.346573590279973,18
75,,1,filósofo,3,0,0,18
75,,1,Griego.,4,0,0,18
76,104,2,Ayer,0,0.0,-1.7776740307447099,18
76,104,2,charlamos,1,0.0555555555555556,-1.41660667202811,18
76,104,2,con,2,0.222222222222222,-0.6263814842476839,18
76,104,2,Laura,3,0.0,-1.7776740307447099,18
76,104,2,sobre,4,0.6111111111111109,0.225992561871529,18
76,104,2,su,5,0.222222222222222,-0.6263814842476839,18
76,104,2,hija.,6,0.0,-1.7776740307447099,18
77,29,0,Dime,0,0.0,-1.7776740307447099,18
77,29,0,con,1,0.666666666666667,0.346573590279973,18
77,29,0,quién,2,1.0,1.7776740307447099,18
77,29,0,andas,3,1.0,1.7776740307447099,18
77,29,0,y,4,1.0,1.7776740307447099,18
77,29,0,te,5,1.0,1.7776740307447099,18
77,29,0,diré,6,1.0,1.7776740307447099,18
77,29,0,quién,7,1.0,1.7776740307447099,18
77,29,0,eres.,8,0.944444444444444,1.41660667202811,18
78,,2,Dicen,0,0.0,-1.7776740307447099,18
78,,2,que,1,0.666666666666667,0.346573590279973,18
78,,2,Pedro,2,0.0,-1.7776740307447099,18
78,,2,está,3,0.111111111111111,-1.03972077083992,18
78,,2,saliendo,4,0.0,-1.7776740307447099,18
78,,2,otra,5,0.0,-1.7776740307447099,18
78,,2,vez,6,0.8888888888888891,1.03972077083992,18
78,,2,con,7,0.7777777777777779,0.6263814842476839,18
78,,2,Lucía.,8,0.0,-1.7776740307447099,18
79,65,1,Ser,0,0.0,-1.7776740307447099,18
79,65,1,o,1,0.555555555555556,0.111571775657105,18
79,65,1,no,2,1.0,1.7776740307447099,18
79,65,1,"ser,",3,1.0,1.7776740307447099,18
79,65,1,ésa,4,0.7222222222222221,0.47775572251371795,18
79,65,1,es,5,1.0,1.7776740307447099,18
79,65,1,la,6,1.0,1.7776740307447099,18
79,65,1,cuestión.,7,0.8888888888888891,1.03972077083992,18
80,,0,El,0,0.0,-1.7776740307447099,18
80,,0,que,1,0.6111111111111109,0.225992561871529,18
80,,0,se,2,0.0,-1.7776740307447099,18
80,,0,va,3,0.111111111111111,-1.03972077083992,18
80,,0,sin,4,0.222222222222222,-0.6263814842476839,18
80,,0,que,5,0.7222222222222221,0.47775572251371795,18
80,,0,lo,6,0.944444444444444,1.41660667202811,18
80,,0,echen,7,0.6111111111111109,0.225992561871529,18
80,,0,vuelve,8,0.8888888888888891,1.03972077083992,18
80,,0,sin,9,0.8888888888888891,1.03972077083992,18
80,,0,que,10,1.0,1.7776740307447099,18
80,,0,lo,11,1.0,1.7776740307447099,18
80,,0,llamen.,12,0.944444444444444,1.41660667202811,18
81,,2,El,0,0.111111111111111,-1.03972077083992,18
81,,2,marido,1,0.0,-1.7776740307447099,18
81,,2,se,2,0.0,-1.7776740307447099,18
81,,2,fue,3,0.444444444444444,-0.111571775657105,18
81,,2,de,4,0.277777777777778,-0.47775572251371795,18
81,,2,la,5,0.33333333333333304,-0.346573590279973,18
81,,2,casa,6,0.944444444444444,1.41660667202811,18
81,,2,porque,7,0.111111111111111,-1.03972077083992,18
81,,2,discutió,8,0.0,-1.7776740307447099,18
81,,2,con,9,0.944444444444444,1.41660667202811,18
81,,2,su,10,0.7777777777777779,0.6263814842476839,18
81,,2,esposa.,11,0.33333333333333304,-0.346573590279973,18
82,66,1,El,0,0.0,-1.7776740307447099,18
82,66,1,que,1,0.666666666666667,0.346573590279973,18
82,66,1,esté,2,0.0,-1.7776740307447099,18
82,66,1,libre,3,0.277777777777778,-0.47775572251371795,18
82,66,1,de,4,0.833333333333333,0.8047189562170501,18
82,66,1,pecado,5,0.5,0.0,18
82,66,1,que,6,0.8888888888888891,1.03972077083992,18
82,66,1,tire,7,0.555555555555556,0.111571775657105,18
82,66,1,la,8,1.0,1.7776740307447099,18
82,66,1,primer,9,0.222222222222222,-0.6263814842476839,18
82,66,1,piedra.,10,0.944444444444444,1.41660667202811,18
83,30,0,No,0,0.0555555555555556,-1.41660667202811,18
83,30,0,está,1,0.0,-1.7776740307447099,18
83,30,0,muerto,2,0.222222222222222,-0.6263814842476839,18
83,30,0,quien,3,0.8888888888888891,1.03972077083992,18
83,30,0,pelea.,4,0.666666666666667,0.346573590279973,18
84,105,2,La,0,0.111111111111111,-1.03972077083992,18
84,105,2,discusión,1,0.0,-1.7776740307447099,18
84,105,2,de,2,0.277777777777778,-0.47775572251371795,18
84,105,2,ayer,3,0.222222222222222,-0.6263814842476839,18
84,105,2,era,4,0.0,-1.7776740307447099,18
84,105,2,inevitable.,5,0.0,-1.7776740307447099,18
85,31,0,Agua,0,0.0,-1.7776740307447099,18
85,31,0,que,1,0.833333333333333,0.8047189562170501,18
85,31,0,no,2,0.6111111111111109,0.225992561871529,18
85,31,0,has,3,0.5,0.0,18
85,31,0,de,4,0.8888888888888891,1.03972077083992,18
85,31,0,beber,5,0.833333333333333,0.8047189562170501,18
85,31,0,déjala,6,0.7222222222222221,0.47775572251371795,18
85,31,0,correr.,7,0.833333333333333,0.8047189562170501,18
86,67,1,El,0,0.111111111111111,-1.03972077083992,18
86,67,1,mate,1,0.0,-1.7776740307447099,18
86,67,1,es,2,0.6111111111111109,0.225992561871529,18
86,67,1,originario,3,0.0555555555555556,-1.41660667202811,18
86,67,1,de,4,1.0,1.7776740307447099,18
86,67,1,la,5,0.0555555555555556,-1.41660667202811,18
86,67,1,Argentina.,6,0.33333333333333304,-0.346573590279973,18
87,106,2,Daniel,0,0.0,-1.7776740307447099,18
87,106,2,preparó,1,0.0,-1.7776740307447099,18
87,106,2,café,2,0.0,-1.7776740307447099,18
87,106,2,para,3,0.6111111111111109,0.225992561871529,18
87,106,2,sus,4,0.38888888888888895,-0.225992561871529,18
87,106,2,amigos.,5,0.7222222222222221,0.47775572251371795,18
88,32,0,Haz,0,0.0,-1.7776740307447099,18
88,32,0,lo,1,0.222222222222222,-0.6263814842476839,18
88,32,0,que,2,0.666666666666667,0.346573590279973,18
88,32,0,yo,3,0.166666666666667,-0.8047189562170501,18
88,32,0,digo,4,0.555555555555556,0.111571775657105,18
88,32,0,mas,5,0.0555555555555556,-1.41660667202811,18
88,32,0,no,6,0.8888888888888891,1.03972077083992,18
88,32,0,lo,7,0.833333333333333,0.8047189562170501,18
88,32,0,que,8,0.944444444444444,1.41660667202811,18
88,32,0,yo,9,0.8888888888888891,1.03972077083992,18
88,32,0,hago.,10,0.8888888888888891,1.03972077083992,18
89,,2,Leandro,0,0.0,-1.7776740307447099,18
89,,2,no,1,0.0,-1.7776740307447099,18
89,,2,aprobó,2,0.0,-1.7776740307447099,18
89,,2,el,3,0.666666666666667,0.346573590279973,18
89,,2,examen,4,0.7222222222222221,0.47775572251371795,18
89,,2,de,5,0.8888888888888891,1.03972077083992,18
89,,2,Física.,6,0.0,-1.7776740307447099,18
90,68,1,Ganarás,0,0.0,-1.7776740307447099,18
90,68,1,el,1,0.166666666666667,-0.8047189562170501,18
90,68,1,pan,2,0.277777777777778,-0.47775572251371795,18
90,68,1,con,3,0.5,0.0,18
90,68,1,el,4,0.7222222222222221,0.47775572251371795,18
90,68,1,sudor,5,0.833333333333333,0.8047189562170501,18
90,68,1,de,6,1.0,1.7776740307447099,18
90,68,1,tu,7,0.944444444444444,1.41660667202811,18
90,68,1,frente.,8,1.0,1.7776740307447099,18
91,33,0,Cuentas,0,0.0,-1.7776740307447099,18
91,33,0,claras,1,0.6111111111111109,0.225992561871529,18
91,33,0,conservan,2,0.7777777777777779,0.6263814842476839,18
91,33,0,la,3,0.7777777777777779,0.6263814842476839,18
91,33,0,amistad.,4,0.944444444444444,1.41660667202811,18
92,34,0,Hablando,0,0.0,-1.7776740307447099,18
92,34,0,de,1,0.6111111111111109,0.225992561871529,18
92,34,0,Roma,2,0.555555555555556,0.111571775657105,18
92,34,0,el,3,0.555555555555556,0.111571775657105,18
92,34,0,burro,4,0.5,0.0,18
92,34,0,se,5,0.8888888888888891,1.03972077083992,18
92,34,0,asoma.,6,0.833333333333333,0.8047189562170501,18
93,107,2,No,0,0.111111111111111,-1.03972077083992,18
93,107,2,fueron,1,0.0,-1.7776740307447099,18
93,107,2,claras,2,0.0,-1.7776740307447099,18
93,107,2,las,3,0.8888888888888891,1.03972077083992,18
93,107,2,cuentas,4,0.222222222222222,-0.6263814842476839,18
93,107,2,de,5,0.38888888888888895,-0.225992561871529,18
93,107,2,la,6,0.444444444444444,-0.111571775657105,18
93,107,2,empresa.,7,0.166666666666667,-0.8047189562170501,18
94,,0,Dos,0,0.0,-1.7776740307447099,18
94,,0,son,1,0.277777777777778,-0.47775572251371795,18
94,,0,compañía,2,0.0,-1.7776740307447099,18
94,,0,tres,3,0.7222222222222221,0.47775572251371795,18
94,,0,son,4,1.0,1.7776740307447099,18
94,,0,multitud.,5,0.8888888888888891,1.03972077083992,18
95,35,0,Mejor,0,0.0,-1.7776740307447099,18
95,35,0,solo,1,0.0555555555555556,-1.41660667202811,18
95,35,0,que,2,0.833333333333333,0.8047189562170501,18
95,35,0,mal,3,1.0,1.7776740307447099,18
95,35,0,acompañado.,4,0.8888888888888891,1.03972077083992,18
96,108,2,Los,0,0.0555555555555556,-1.41660667202811,18
96,108,2,amigos,1,0.0,-1.7776740307447099,18
96,108,2,lo,2,0.0,-1.7776740307447099,18
96,108,2,acompañaron,3,0.0555555555555556,-1.41660667202811,18
96,108,2,en,4,0.111111111111111,-1.03972077083992,18
96,108,2,ese,5,0.0,-1.7776740307447099,18
96,108,2,momento.,6,0.33333333333333304,-0.346573590279973,18
97,36,0,El,0,0.0,-1.7776740307447099,18
97,36,0,diablo,1,0.0,-1.7776740307447099,18
97,36,0,sabe,2,0.555555555555556,0.111571775657105,18
97,36,0,más,3,0.5,0.0,18
97,36,0,por,4,0.833333333333333,0.8047189562170501,18
97,36,0,viejo,5,0.6111111111111109,0.225992561871529,18
97,36,0,que,6,0.944444444444444,1.41660667202811,18
97,36,0,por,7,0.8888888888888891,1.03972077083992,18
97,36,0,diablo.,8,0.7777777777777779,0.6263814842476839,18
98,69,1,Lucifer,0,0.0,-1.7776740307447099,18
98,69,1,es,1,1.0,1.7776740307447099,18
98,69,1,uno,2,0.0,-1.7776740307447099,18
98,69,1,de,3,0.944444444444444,1.41660667202811,18
98,69,1,los,4,1.0,1.7776740307447099,18
98,69,1,nombres,5,0.111111111111111,-1.03972077083992,18
98,69,1,del,6,0.7222222222222221,0.47775572251371795,18
98,69,1,diablo.,7,0.7777777777777779,0.6263814842476839,18
99,37,0,El,0,0.0555555555555556,-1.41660667202811,18
99,37,0,que,1,0.7777777777777779,0.6263814842476839,18
99,37,0,a,2,0.0555555555555556,-1.41660667202811,18
99,37,0,hierro,3,0.222222222222222,-0.6263814842476839,18
99,37,0,mata,4,0.444444444444444,-0.111571775657105,18
99,37,0,a,5,0.833333333333333,0.8047189562170501,18
99,37,0,hierro,6,0.833333333333333,0.8047189562170501,18
99,37,0,muere.,7,1.0,1.7776740307447099,18
100,70,1,La,0,0.166666666666667,-0.8047189562170501,18
100,70,1,Pampa,1,0.0,-1.7776740307447099,18
100,70,1,tiene,2,0.38888888888888895,-0.225992561871529,18
100,70,1,el,3,0.666666666666667,0.346573590279973,18
100,70,1,ombú,4,0.7222222222222221,0.47775572251371795,18
100,70,1,y,5,0.5,0.0,18
100,70,1,los,6,0.0,-1.7776740307447099,18
100,70,1,Andes,7,0.0555555555555556,-1.41660667202811,18
100,70,1,la,8,0.277777777777778,-0.47775572251371795,18
100,70,1,cordillera.,9,0.33333333333333304,-0.346573590279973,18
101,,2,El,0,0.0,-1.7776740307447099,18
101,,2,artesano,1,0.0,-1.7776740307447099,18
101,,2,hizo,2,0.0555555555555556,-1.41660667202811,18
101,,2,una,3,0.5,0.0,18
101,,2,flecha,4,0.0,-1.7776740307447099,18
101,,2,con,5,0.222222222222222,-0.6263814842476839,18
101,,2,punta,6,0.0,-1.7776740307447099,18
101,,2,de,7,0.7777777777777779,0.6263814842476839,18
101,,2,hierro.,8,0.111111111111111,-1.03972077083992,18
102,,0,Me,0,0.0,-1.7776740307447099,18
