id_orac,id_orac_online,tipo_orac,palabra,palNum,pred,logit_pred,nCompletadas
148,119,2,oro,1,0.0,-1.7776740307447099,18
148,119,2,es,2,0.6111111111111109,0.225992561871529,18
148,119,2,un,3,0.555555555555556,0.111571775657105,18
148,119,2,metal,4,0.6111111111111109,0.225992561871529,18
148,119,2,muy,5,0.111111111111111,-1.03972077083992,18
148,119,2,codiciado.,6,0.0555555555555556,-1.41660667202811,18
149,83,1,El,0,0.166666666666667,-0.8047189562170501,18
149,83,1,fumar,1,0.0,-1.7776740307447099,18
149,83,1,es,2,0.944444444444444,1.41660667202811,18
149,83,1,perjudicial,3,0.8888888888888891,1.03972077083992,18
149,83,1,para,4,0.8888888888888891,1.03972077083992,18
149,83,1,la,5,1.0,1.7776740307447099,18
149,83,1,salud.,6,1.0,1.7776740307447099,18
150,,0,Unos,0,0.0,-1.7776740307447099,18
150,,0,nacen,1,0.0,-1.7776740307447099,18
150,,0,con,2,0.555555555555556,0.111571775657105,18
150,,0,estrellas,3,0.0555555555555556,-1.41660667202811,18
150,,0,y,4,0.8888888888888891,1.03972077083992,18
150,,0,otros,5,1.0,1.7776740307447099,18
150,,0,nacen,6,0.7222222222222221,0.47775572251371795,18
150,,0,estrellados.,7,0.7777777777777779,0.6263814842476839,18
151,120,2,Algunos,0,0.0,-1.7776740307447099,18
151,120,2,días,1,0.0,-1.7776740307447099,18
151,120,2,el,2,0.0,-1.7776740307447099,18
151,120,2,cielo,3,0.0,-1.7776740307447099,18
151,120,2,está,4,0.277777777777778,-0.47775572251371795,18
151,120,2,todo,5,0.0,-1.7776740307447099,18
151,120,2,estrellado.,6,0.0,-1.7776740307447099,18
152,,0,Cuatro,0,0.0,-1.7776740307447099,18
152,,0,ojos,1,0.0555555555555556,-1.41660667202811,18
152,,0,ven,2,0.833333333333333,0.8047189562170501,18
152,,0,más,3,0.7222222222222221,0.47775572251371795,18
152,,0,que,4,1.0,1.7776740307447099,18
152,,0,dos.,5,1.0,1.7776740307447099,18
153,84,1,Quién,0,0.0,-1.7776740307447099,18
153,84,1,se,1,0.0,-1.7776740307447099,18
153,84,1,ha,2,0.0555555555555556,-1.41660667202811,18
153,84,1,tomado,3,0.277777777777778,-0.47775572251371795,18
153,84,1,todo,4,0.8888888888888891,1.03972077083992,18
153,84,1,el,5,0.944444444444444,1.41660667202811,18
153,84,1,vino.,6,1.0,1.7776740307447099,18
154,121,2,Juan,0,0.0,-1.7776740307447099,18
154,121,2,tiene,1,0.0555555555555556,-1.41660667202811,18
154,121,2,muy,2,0.0,-1.7776740307447099,18
154,121,2,poca,3,0.0,-1.7776740307447099,18
154,121,2,visión,4,0.0,-1.7776740307447099,18
154,121,2,en,5,0.0,-1.7776740307447099,18
154,121,2,ambos,6,0.0,-1.7776740307447099,18
154,121,2,ojos.,7,0.833333333333333,0.8047189562170501,18
155,44,0,El,0,0.0,-1.7776740307447099,18
155,44,0,ojo,1,0.0555555555555556,-1.41660667202811,18
155,44,0,del,2,0.0555555555555556,-1.41660667202811,18
155,44,0,amo,3,0.0555555555555556,-1.41660667202811,18
155,44,0,engorda,4,0.33333333333333304,-0.346573590279973,18
155,44,0,el,5,0.33333333333333304,-0.346573590279973,18
155,44,0,ganado.,6,0.5,0.0,18
156,85,1,En,0,0.0555555555555556,-1.41660667202811,18
156,85,1,el,1,0.111111111111111,-1.03972077083992,18
156,85,1,tambo,2,0.0,-1.7776740307447099,18
156,85,1,ordeñan,3,0.0,-1.7776740307447099,18
156,85,1,a,4,0.33333333333333304,-0.346573590279973,18
156,85,1,las,5,1.0,1.7776740307447099,18
156,85,1,vacas.,6,1.0,1.7776740307447099,18
157,122,2,El,0,0.0,-1.7776740307447099,18
157,122,2,patrón,1,0.0,-1.7776740307447099,18
157,122,2,le,2,0.0,-1.7776740307447099,18
157,122,2,ordenó,3,0.111111111111111,-1.03972077083992,18
157,122,2,a,4,0.277777777777778,-0.47775572251371795,18
157,122,2,la,5,0.0,-1.7776740307447099,18
157,122,2,criada,6,0.0,-1.7776740307447099,18
157,122,2,callarse.,7,0.0,-1.7776740307447099,18
158,,0,No,0,0.0555555555555556,-1.41660667202811,18
158,,0,se,1,0.111111111111111,-1.03972077083992,18
158,,0,debe,2,0.111111111111111,-1.03972077083992,18
158,,0,escupir,3,0.0,-1.7776740307447099,18
158,,0,al,4,0.111111111111111,-1.03972077083992,18
158,,0,cielo.,5,0.444444444444444,-0.111571775657105,18
159,123,2,Él,0,0.0,-1.7776740307447099,18
159,123,2,se,1,0.0555555555555556,-1.41660667202811,18
159,123,2,encontró,2,0.0,-1.7776740307447099,18
159,123,2,con,3,0.833333333333333,0.8047189562170501,18
159,123,2,María,4,0.0,-1.7776740307447099,18
159,123,2,el,5,0.0,-1.7776740307447099,18
159,123,2,otro,6,0.0,-1.7776740307447099,18
159,123,2,día.,7,0.944444444444444,1.41660667202811,18
160,86,1,No,0,0.0555555555555556,-1.41660667202811,18
160,86,1,desearás,1,0.0,-1.7776740307447099,18
160,86,1,a,2,0.555555555555556,0.111571775657105,18
160,86,1,la,3,0.7777777777777779,0.6263814842476839,18
160,86,1,mujer,4,0.8888888888888891,1.03972077083992,18
160,86,1,de,5,0.944444444444444,1.41660667202811,18
160,86,1,tu,6,0.833333333333333,0.8047189562170501,18
160,86,1,prójimo.,7,0.944444444444444,1.41660667202811,18
161,45,0,En,0,0.222222222222222,-0.6263814842476839,18
161,45,0,todas,1,0.0,-1.7776740307447099,18
161,45,0,partes,2,0.111111111111111,-1.03972077083992,18
161,45,0,se,3,0.6111111111111109,0.225992561871529,18
161,45,0,cuecen,4,0.38888888888888895,-0.225992561871529,18
161,45,0,habas.,5,0.666666666666667,0.346573590279973,18
162,124,2,En,0,0.111111111111111,-1.03972077083992,18
162,124,2,su,1,0.0,-1.7776740307447099,18
162,124,2,casa,2,0.833333333333333,0.8047189562170501,18
162,124,2,siempre,3,0.0,-1.7776740307447099,18
162,124,2,hacen,4,0.0,-1.7776740307447099,18
162,124,2,comidas,5,0.0,-1.7776740307447099,18
162,124,2,muy,6,0.33333333333333304,-0.346573590279973,18
162,124,2,elaboradas.,7,0.0555555555555556,-1.41660667202811,18
163,,1,El,0,0.0555555555555556,-1.41660667202811,18
163,,1,capitán,1,0.0,-1.7776740307447099,18
163,,1,Garfio,2,0.111111111111111,-1.03972077083992,18
163,,1,luchaba,3,0.0,-1.7776740307447099,18
163,,1,contra,4,0.833333333333333,0.8047189562170501,18
163,,1,Peter,5,0.8888888888888891,1.03972077083992,18
163,,1,Pan.,6,1.0,1.7776740307447099,18
164,,0,Donde,0,0.0,-1.7776740307447099,18
164,,0,menos,1,0.0,-1.7776740307447099,18
164,,0,se,2,0.444444444444444,-0.111571775657105,18
164,,0,"piensa,",3,0.0,-1.7776740307447099,18
164,,0,salta,4,0.0555555555555556,-1.41660667202811,18
164,,0,la,5,0.7222222222222221,0.47775572251371795,18
164,,0,liebre.,6,0.111111111111111,-1.03972077083992,18
165,,2,Donde,0,0.0,-1.7776740307447099,18
165,,2,pasa,1,0.0,-1.7776740307447099,18
165,,2,"Luis,",2,0.0,-1.7776740307447099,18
165,,2,no,3,0.33333333333333304,-0.346573590279973,18
165,,2,queda,4,0.111111111111111,-1.03972077083992,18
165,,2,nada.,5,0.555555555555556,0.111571775657105,18
166,46,0,Donde,0,0.111111111111111,-1.03972077083992,18
166,46,0,manda,1,0.0,-1.7776740307447099,18
166,46,0,capitán,2,0.7222222222222221,0.47775572251371795,18
166,46,0,no,3,0.944444444444444,1.41660667202811,18
166,46,0,manda,4,0.8888888888888891,1.03972077083992,18
166,46,0,marinero.,5,1.0,1.7776740307447099,18
167,47,0,Mal,0,0.0,-1.7776740307447099,18
167,47,0,de,1,0.111111111111111,-1.03972077083992,18
167,47,0,muchos,2,0.5,0.0,18
167,47,0,consuelo,3,0.6111111111111109,0.225992561871529,18
167,47,0,de,4,0.8888888888888891,1.03972077083992,18
167,47,0,tontos.,5,0.666666666666667,0.346573590279973,18
168,87,1,Las,0,0.0,-1.7776740307447099,18
168,87,1,cosas,1,0.111111111111111,-1.03972077083992,18
168,87,1,se,2,0.0,-1.7776740307447099,18
168,87,1,hacen,3,0.33333333333333304,-0.346573590279973,18
168,87,1,bien,4,0.222222222222222,-0.6263814842476839,18
168,87,1,o,5,0.666666666666667,0.346573590279973,18
168,87,1,no,6,0.6111111111111109,0.225992561871529,18
168,87,1,se,7,1.0,1.7776740307447099,18
168,87,1,hacen.,8,1.0,1.7776740307447099,18
169,,2,Muchos,0,0.0,-1.7776740307447099,18
169,,2,tontos,1,0.0,-1.7776740307447099,18
169,,2,creen,2,0.222222222222222,-0.6263814842476839,18
169,,2,que,3,0.7777777777777779,0.6263814842476839,18
169,,2,todo,4,0.0,-1.7776740307447099,18
169,,2,es,5,0.666666666666667,0.346573590279973,18
169,,2,cuestión,6,0.0555555555555556,-1.41660667202811,18
169,,2,de,7,1.0,1.7776740307447099,18
169,,2,suerte.,8,0.0555555555555556,-1.41660667202811,18
170,48,0,Cría,0,0.0,-1.7776740307447099,18
170,48,0,cuervos,1,0.555555555555556,0.111571775657105,18
170,48,0,y,2,0.944444444444444,1.41660667202811,18
170,48,0,te,3,0.833333333333333,0.8047189562170501,18
170,48,0,sacarán,4,0.555555555555556,0.111571775657105,18
170,48,0,los,5,0.944444444444444,1.41660667202811,18
170,48,0,ojos.,6,0.944444444444444,1.41660667202811,18
171,88,1,Los,0,0.166666666666667,-0.8047189562170501,18
171,88,1,ateos,1,0.0,-1.7776740307447099,18
171,88,1,no,2,0.666666666666667,0.346573590279973,18
171,88,1,creen,3,1.0,1.7776740307447099,18
171,88,1,en,4,1.0,1.7776740307447099,18
171,88,1,Dios.,5,0.944444444444444,1.41660667202811,18
172,125,2,Los,0,0.166666666666667,-0.8047189562170501,18
172,125,2,loros,1,0.0,-1.7776740307447099,18
172,125,2,comieron,2,0.0,-1.7776740307447099,18
172,125,2,la,3,0.0555555555555556,-1.41660667202811,18
172,125,2,plantación,4,0.0,-1.7776740307447099,18
172,125,2,de,5,1.0,1.7776740307447099,18
172,125,2,maíz.,6,0.444444444444444,-0.111571775657105,18
173,,0,Hoy,0,0.0,-1.7776740307447099,18
173,,0,por,1,0.0,-1.7776740307447099,18
173,,0,"mí,",2,0.0,-1.7776740307447099,18
173,,0,mañana,3,0.833333333333333,0.8047189562170501,18
173,,0,por,4,1.0,1.7776740307447099,18
173,,0,ti.,5,0.7777777777777779,0.6263814842476839,18
174,89,1,Hoy,0,0.0,-1.7776740307447099,18
174,89,1,es,1,0.166666666666667,-0.8047189562170501,18
174,89,1,noche,2,0.0,-1.7776740307447099,18
174,89,1,buena,3,0.111111111111111,-1.03972077083992,18
174,89,1,y,4,0.7777777777777779,0.6263814842476839,18
174,89,1,mañana,5,0.944444444444444,1.41660667202811,18
174,89,1,navidad.,6,0.6111111111111109,0.225992561871529,18
176,,2,Dicen,0,0.0,-1.7776740307447099,18
176,,2,que,1,0.8888888888888891,1.03972077083992,18
176,,2,sus,2,0.0,-1.7776740307447099,18
176,,2,pensamientos,3,0.0,-1.7776740307447099,18
176,,2,son,4,0.7777777777777779,0.6263814842476839,18
176,,2,muy,5,0.166666666666667,-0.8047189562170501,18
176,,2,complejos.,6,0.0,-1.7776740307447099,18
177,49,0,No,0,0.0555555555555556,-1.41660667202811,18
177,49,0,hay,1,0.0555555555555556,-1.41660667202811,18
177,49,0,que,2,0.444444444444444,-0.111571775657105,18
177,49,0,pedirle,3,0.0,-1.7776740307447099,18
177,49,0,peras,4,0.7222222222222221,0.47775572251371795,18
177,49,0,al,5,1.0,1.7776740307447099,18
177,49,0,Olmo.,6,0.8888888888888891,1.03972077083992,18
178,,0,No,0,0.0555555555555556,-1.41660667202811,18
178,,0,hay,1,0.222222222222222,-0.6263814842476839,18
178,,0,que,2,0.666666666666667,0.346573590279973,18
178,,0,gastar,3,0.0,-1.7776740307447099,18
178,,0,pólvora,4,0.33333333333333304,-0.346573590279973,18
178,,0,en,5,0.944444444444444,1.41660667202811,18
178,,0,chimangos.,6,0.555555555555556,0.111571775657105,18
179,,2,Roberto,0,0.0,-1.7776740307447099,18
179,,2,quería,1,0.0,-1.7776740307447099,18
179,,2,pintar,2,0.0,-1.7776740307447099,18
179,,2,otra,3,0.0,-1.7776740307447099,18
179,,2,vez,4,0.38888888888888895,-0.225992561871529,18
179,,2,todo,5,0.0,-1.7776740307447099,18
179,,2,el,6,0.666666666666667,0.346573590279973,18
179,,2,departamento.,7,0.111111111111111,-1.03972077083992,18
180,,2,Paula,0,0.0,-1.7776740307447099,18
180,,2,vio,1,0.0,-1.7776740307447099,18
180,,2,que,2,0.166666666666667,-0.8047189562170501,18
180,,2,su,3,0.277777777777778,-0.47775572251371795,18
180,,2,perro,4,0.0,-1.7776740307447099,18
180,,2,se,5,0.222222222222222,-0.6263814842476839,18
180,,2,durmió,6,0.0,-1.7776740307447099,18
180,,2,y,7,0.0,-1.7776740307447099,18
180,,2,no,8,0.222222222222222,-0.6263814842476839,18
180,,2,quiso,9,0.0,-1.7776740307447099,18
180,,2,despertarlo.,10,0.444444444444444,-0.111571775657105,18
181,126,2,María,0,0.0,-1.7776740307447099,18
181,126,2,nunca,1,0.0,-1.7776740307447099,18
181,126,2,ha,2,0.0,-1.7776740307447099,18
181,126,2,hecho,3,0.277777777777778,-0.47775572251371795,18
181,126,2,llorar,4,0.0,-1.7776740307447099,18
181,126,2,a,5,1.0,1.7776740307447099,18
181,126,2,sus,6,0.0,-1.7776740307447099,18
181,126,2,padres.,7,0.166666666666667,-0.8047189562170501,18
182,,2,Hoy,0,0.0,-1.7776740307447099,18
182,,2,los,1,0.0,-1.7776740307447099,18
182,,2,niños,2,0.0555555555555556,-1.41660667202811,18
182,,2,deben,3,0.0,-1.7776740307447099,18
182,,2,hacer,4,0.166666666666667,-0.8047189562170501,18
182,,2,dibujos,5,0.0,-1.7776740307447099,18
182,,2,geométricos.,6,0.0,-1.7776740307447099,18
183,,2,La,0,0.222222222222222,-0.6263814842476839,18
183,,2,Señora,1,0.0,-1.7776740307447099,18
183,,2,quería,2,0.0,-1.7776740307447099,18
183,,2,que,3,0.277777777777778,-0.47775572251371795,18
183,,2,le,4,0.222222222222222,-0.6263814842476839,18
183,,2,cambiaran,5,0.0,-1.7776740307447099,18
183,,2,la,6,0.38888888888888895,-0.225992561871529,18
183,,2,lámpara,7,0.0555555555555556,-1.41660667202811,18
183,,2,del,8,0.0555555555555556,-1.41660667202811,18
183,,2,dormitorio.,9,0.0,-1.7776740307447099,18
184,,2,El,0,0.0,-1.7776740307447099,18
184,,2,mecánico,1,0.0,-1.7776740307447099,18
184,,2,no,2,0.0,-1.7776740307447099,18
184,,2,consiguió,3,0.0,-1.7776740307447099,18
184,,2,quitarse,4,0.0,-1.7776740307447099,18
184,,2,la,5,0.666666666666667,0.346573590279973,18
184,,2,grasa,6,0.6111111111111109,0.225992561871529,18
184,,2,de,7,0.666666666666667,0.346573590279973,18
184,,2,los,8,0.0,-1.7776740307447099,18
184,,2,dedos.,9,0.277777777777778,-0.47775572251371795,18
185,,2,Raúl,0,0.0,-1.7776740307447099,18
185,,2,estaba,1,0.0,-1.7776740307447099,18
185,,2,totalmente,2,0.0,-1.7776740307447099,18
185,,2,transpirado,3,0.0,-1.7776740307447099,18
185,,2,cuando,4,0.111111111111111,-1.03972077083992,18
185,,2,terminó,5,0.111111111111111,-1.03972077083992,18
185,,2,de,6,0.666666666666667,0.346573590279973,18
185,,2,correr.,7,0.555555555555556,0.111571775657105,18
186,,2,Los,0,0.0,-1.7776740307447099,18
186,,2,excursionistas,1,0.0,-1.7776740307447099,18
186,,2,vieron,2,0.0,-1.7776740307447099,18
186,,2,ciervos,3,0.0,-1.7776740307447099,18
186,,2,en,4,0.8888888888888891,1.03972077083992,18
186,,2,el,5,0.38888888888888895,-0.225992561871529,18
186,,2,bosque.,6,0.166666666666667,-0.8047189562170501,18
187,,2,Lo,0,0.0555555555555556,-1.41660667202811,18
187,,2,que,1,0.833333333333333,0.8047189562170501,18
187,,2,primero,2,0.0,-1.7776740307447099,18
187,,2,rodó,3,0.0,-1.7776740307447099,18
187,,2,fue,4,0.666666666666667,0.346573590279973,18
187,,2,la,5,0.38888888888888895,-0.225992561871529,18
187,,2,cabeza,6,0.38888888888888895,-0.225992561871529,18
187,,2,de,7,0.6111111111111109,0.225992561871529,18
187,,2,asesinos,8,0.0,-1.7776740307447099,18
187,,2,y,9,0.222222222222222,-0.6263814842476839,18
187,,2,traidores.,10,0.0,-1.7776740307447099,18
188,,2,Claudia,0,0.0,-1.7776740307447099,18
188,,2,dejó,1,0.0,-1.7776740307447099,18
188,,2,la,2,0.166666666666667,-0.8047189562170501,18
188,,2,bicicleta,3,0.0,-1.7776740307447099,18
188,,2,en,4,0.833333333333333,0.8047189562170501,18
188,,2,la,5,0.666666666666667,0.346573590279973,18
188,,2,calle.,6,0.111111111111111,-1.03972077083992,18
189,,2,Los,0,0.222222222222222,-0.6263814842476839,18
189,,2,padres,1,0.111111111111111,-1.03972077083992,18
189,,2,podían,2,0.0,-1.7776740307447099,18
189,,2,escuchar,3,0.0,-1.7776740307447099,18
189,,2,a,4,0.6111111111111109,0.225992561871529,18
189,,2,los,5,0.166666666666667,-0.8047189562170501,18
189,,2,niños,6,0.38888888888888895,-0.225992561871529,18
189,,2,jugar,7,0.166666666666667,-0.8047189562170501,18
189,,2,en,8,0.7222222222222221,0.47775572251371795,18
189,,2,el,9,0.944444444444444,1.41660667202811,18
189,,2,jardín.,10,0.111111111111111,-1.03972077083992,18
190,127,2,Cada,0,0.0,-1.7776740307447099,18
190,127,2,lengua,1,0.0,-1.7776740307447099,18
190,127,2,del,2,0.0,-1.7776740307447099,18
190,127,2,mundo,3,0.33333333333333304,-0.346573590279973,18
190,127,2,posee,4,0.0,-1.7776740307447099,18
190,127,2,una,5,0.0,-1.7776740307447099,18
190,127,2,gramática.,6,0.111111111111111,-1.03972077083992,18
191,,2,El,0,0.0555555555555556,-1.41660667202811,18
191,,2,político,1,0.0,-1.7776740307447099,18
191,,2,no,2,0.0,-1.7776740307447099,18
191,,2,reaccionó,3,0.0,-1.7776740307447099,18
191,,2,ante,4,0.38888888888888895,-0.225992561871529,18
191,,2,las,5,0.0555555555555556,-1.41660667202811,18
191,,2,preguntas,6,0.0,-1.7776740307447099,18
191,,2,de,7,0.833333333333333,0.8047189562170501,18
191,,2,los,8,0.555555555555556,0.111571775657105,18
191,,2,periodistas.,9,0.833333333333333,0.8047189562170501,18
192,,2,La,0,0.166666666666667,-0.8047189562170501,18
192,,2,ventana,1,0.0,-1.7776740307447099,18
192,,2,del,2,0.0555555555555556,-1.41660667202811,18
192,,2,salón,3,0.0,-1.7776740307447099,18
192,,2,ha,4,0.0,-1.7776740307447099,18
192,,2,estado,5,0.0,-1.7776740307447099,18
192,,2,trabada,6,0.0,-1.7776740307447099,18
192,,2,durante,7,0.111111111111111,-1.03972077083992,18
192,,2,varios,8,0.0,-1.7776740307447099,18
192,,2,días.,9,0.7222222222222221,0.47775572251371795,18
193,,2,Tal,0,0.0,-1.7776740307447099,18
193,,2,vez,1,0.277777777777778,-0.47775572251371795,18
193,,2,pronto,2,0.0,-1.7776740307447099,18
193,,2,se,3,0.222222222222222,-0.6263814842476839,18
193,,2,puedan,4,0.0,-1.7776740307447099,18
193,,2,comprar,5,0.0,-1.7776740307447099,18
193,,2,huevos,6,0.0,-1.7776740307447099,18
193,,2,de,7,0.111111111111111,-1.03972077083992,18
193,,2,pascua.,8,0.166666666666667,-0.8047189562170501,18
194,,2,La,0,0.166666666666667,-0.8047189562170501,18
194,,2,pequeña,1,0.0,-1.7776740307447099,18
194,,2,empresa,2,0.0,-1.7776740307447099,18
194,,2,no,3,0.0,-1.7776740307447099,18
194,,2,podía,4,0.0,-1.7776740307447099,18
194,,2,permitirse,5,0.0,-1.7776740307447099,18
194,,2,la,6,0.0,-1.7776740307447099,18
194,,2,costosa,7,0.0,-1.7776740307447099,18
194,,2,máquina.,8,0.0,-1.7776740307447099,18
195,,2,El,0,0.111111111111111,-1.03972077083992,18
195,,2,obispo,1,0.0,-1.7776740307447099,18
195,,2,apareció,2,0.0,-1.7776740307447099,18
195,,2,con,3,0.111111111111111,-1.03972077083992,18
195,,2,su,4,0.111111111111111,-1.03972077083992,18
195,,2,nuevo,5,0.0,-1.7776740307447099,18
195,,2,secretario,6,0.0,-1.7776740307447099,18
195,,2,en,7,0.5,0.0,18
195,,2,la,8,0.7777777777777779,0.6263814842476839,18
195,,2,conferencia.,9,0.0,-1.7776740307447099,18
196,128,2,El,0,0.111111111111111,-1.03972077083992,18
196,128,2,destino,1,0.0,-1.7776740307447099,18
196,128,2,volvió,2,0.0,-1.7776740307447099,18
196,128,2,a,3,0.833333333333333,0.8047189562170501,18
196,128,2,unir,4,0.0,-1.7776740307447099,18
196,128,2,a,5,0.666666666666667,0.346573590279973,18
196,128,2,los,6,0.5,0.0,18
196,128,2,amigos.,7,0.277777777777778,-0.47775572251371795,18
197,129,2,En,0,0.166666666666667,-0.8047189562170501,18
197,129,2,el,1,0.222222222222222,-0.6263814842476839,18
197,129,2,tribunal,2,0.0,-1.7776740307447099,18
197,129,2,la,3,0.0,-1.7776740307447099,18
197,129,2,votación,4,0.0,-1.7776740307447099,18
197,129,2,fue,5,0.944444444444444,1.41660667202811,18
197,129,2,reñida.,6,0.0,-1.7776740307447099,18
198,,2,La,0,0.111111111111111,-1.03972077083992,18
198,,2,cumbre,1,0.0,-1.7776740307447099,18
198,,2,de,2,0,0,18
198,,2,científicos,3,0,0,18
198,,2,duró,4,0,0,18
198,,2,este,5,0,0,18
198,,2,año,6,0,0,18
198,,2,cuatro,7,0,0,18
198,,2,días.,8,0,0,18
