id_orac,id_orac_online,tipo_orac_x,palabra_x,palNum,pred_x,logit_pred_x,nCompletadas_x,tipo_orac_y,tipo_orac_new,palabra_y,pred_y,logit_pred_y,nCompletadas_y
11,10.0,0,Quien,0,0.111111111111111,-1.03972077083992,18,0,0,Quien,,,
11,10.0,0,mucho,1,0.111111111111111,-1.03972077083992,18,0,0,mucho,0.0,-1.3617278360175928,12.0
11,10.0,0,abarca,2,0.666666666666667,0.346573590279973,18,0,0,abarca,0.8333333333333334,0.698970004336019,12.0
11,10.0,0,poco,3,0.944444444444444,1.41660667202811,18,0,0,poco,0.8333333333333334,0.698970004336019,12.0
11,10.0,0,aprieta.,4,0.944444444444444,1.41660667202811,18,0,0,aprieta,1.0,1.3617278360175933,12.0
12,50.0,1,Aquiles,0,0.0,-1.77767403074471,18,1,1,Aquiles,,,
12,50.0,1,luchó,1,0.0,-1.77767403074471,18,1,1,luchó,0.0,-1.3617278360175928,12.0
12,50.0,1,en,2,0.166666666666667,-0.8047189562170501,18,1,1,en,0.16666666666666666,-0.6989700043360189,12.0
12,50.0,1,la,3,0.666666666666667,0.346573590279973,18,1,1,la,0.25,-0.4771212547196625,12.0
12,50.0,1,Guerra,4,0.33333333333333304,-0.346573590279973,18,1,1,Guerra,0.6666666666666666,0.30102999566398114,12.0
12,50.0,1,de,5,0.944444444444444,1.41660667202811,18,1,1,de,0.4166666666666667,-0.14612803567823793,12.0
12,50.0,1,Troya.,6,0.666666666666667,0.346573590279973,18,1,1,Troya,0.08333333333333333,-1.041392685158225,12.0
14,11.0,0,En,0,0.111111111111111,-1.03972077083992,18,0,0,En,,,
14,11.0,0,casa,1,0.0,-1.77767403074471,18,0,0,casa,0.08333333333333333,-1.041392685158225,12.0
14,11.0,0,de,2,0.444444444444444,-0.111571775657105,18,0,0,de,0.5833333333333334,0.14612803567823807,12.0
14,11.0,0,herrero,3,0.444444444444444,-0.111571775657105,18,0,0,herrero,0.75,0.4771212547196624,12.0
14,11.0,0,cuchillo,4,0.944444444444444,1.41660667202811,18,0,0,cuchillo,1.0,1.3617278360175933,12.0
14,11.0,0,de,5,1.0,1.77767403074471,18,0,0,de,1.0,1.3617278360175933,12.0
14,11.0,0,palo.,6,1.0,1.77767403074471,18,0,0,palo,1.0,1.3617278360175933,12.0
15,51.0,1,En,0,0.0,-1.77767403074471,18,1,1,En,,,
15,51.0,1,Alaska,1,0.0,-1.77767403074471,18,1,1,Alaska,0.0,-1.3617278360175928,12.0
15,51.0,1,las,2,0.0,-1.77767403074471,18,1,1,las,0.0,-1.3617278360175928,12.0
15,51.0,1,temperaturas,3,0.0555555555555556,-1.41660667202811,18,1,1,temperaturas,0.0,-1.3617278360175928,12.0
15,51.0,1,son,4,1.0,1.77767403074471,18,1,1,son,0.9166666666666666,1.041392685158225,12.0
15,51.0,1,muy,5,0.5,0.0,18,1,1,muy,0.75,0.4771212547196624,12.0
15,51.0,1,bajas.,6,0.944444444444444,1.41660667202811,18,1,1,bajas,0.75,0.4771212547196624,12.0
16,90.0,2,En,0,0.111111111111111,-1.03972077083992,18,2,1,En,,,
16,90.0,2,la,1,0.277777777777778,-0.477755722513718,18,2,1,la,0.08333333333333333,-1.041392685158225,12.0
16,90.0,2,casa,2,0.277777777777778,-0.477755722513718,18,2,1,casa,0.3333333333333333,-0.30102999566398125,12.0
16,90.0,2,de,3,0.8888888888888891,1.03972077083992,18,2,1,de,0.75,0.4771212547196624,12.0
16,90.0,2,Juan,4,0.222222222222222,-0.6263814842476839,18,2,1,Juan,0.25,-0.4771212547196625,12.0
16,90.0,2,no,5,0.0555555555555556,-1.41660667202811,18,2,1,no,0.25,-0.4771212547196625,12.0
16,90.0,2,hay,6,0.7777777777777779,0.6263814842476839,18,2,1,hay,0.6666666666666666,0.30102999566398114,12.0
16,90.0,2,animales.,7,0.0,-1.77767403074471,18,2,1,animales,0.0,-1.3617278360175928,12.0
17,12.0,0,Al,0,0.0,-1.77767403074471,18,0,0,Al,,,
17,12.0,0,mal,1,0.0,-1.77767403074471,18,0,0,mal,0.0,-1.3617278360175928,12.0
17,12.0,0,tiempo,2,0.444444444444444,-0.111571775657105,18,0,0,tiempo,0.5833333333333334,0.14612803567823807,12.0
17,12.0,0,buena,3,0.8888888888888891,1.03972077083992,18,0,0,buena,0.9166666666666666,1.041392685158225,12.0
17,12.0,0,cara.,4,0.944444444444444,1.41660667202811,18,0,0,cara,0.9166666666666666,1.041392685158225,12.0
20,13.0,0,Cuando,0,0.0,-1.77767403074471,18,0,0,Cuando,,,
20,13.0,0,hay,1,0.0555555555555556,-1.41660667202811,18,0,0,hay,0.0,-1.3617278360175928,12.0
20,13.0,0,hambre,2,0.33333333333333304,-0.346573590279973,18,0,0,hambre,0.25,-0.4771212547196625,12.0
20,13.0,0,no,3,0.8888888888888891,1.03972077083992,18,0,0,no,0.75,0.4771212547196624,12.0
20,13.0,0,hay,4,1.0,1.77767403074471,18,0,0,hay,0.75,0.4771212547196624,12.0
20,13.0,0,pan,5,0.944444444444444,1.41660667202811,18,0,0,pan,0.75,0.4771212547196624,12.0
20,13.0,0,duro.,6,0.8888888888888891,1.03972077083992,18,0,0,duro,0.8333333333333334,0.698970004336019,12.0
21,91.0,2,Javier,0,0.0,-1.77767403074471,18,2,1,Javier,,,
21,91.0,2,tiene,1,0.0555555555555556,-1.41660667202811,18,2,1,tiene,0.0,-1.3617278360175928,12.0
21,91.0,2,amigos,2,0.0,-1.77767403074471,18,2,1,amigos,0.0,-1.3617278360175928,12.0
21,91.0,2,que,3,0.0555555555555556,-1.41660667202811,18,2,1,que,0.08333333333333333,-1.041392685158225,12.0
21,91.0,2,son,4,0.444444444444444,-0.111571775657105,18,2,1,son,0.0,-1.3617278360175928,12.0
21,91.0,2,muy,5,0.38888888888888895,-0.225992561871529,18,2,1,muy,0.4166666666666667,-0.14612803567823793,12.0
21,91.0,2,raros.,6,0.0,-1.77767403074471,18,2,1,raros,0.0,-1.3617278360175928,12.0
22,14.0,0,Dios,0,0.0,-1.77767403074471,18,0,0,Dios,,,
22,14.0,0,le,1,0.0,-1.77767403074471,18,0,0,le,0.0,-1.3617278360175928,12.0
22,14.0,0,da,2,0.666666666666667,0.346573590279973,18,0,0,da,0.5,0.0,12.0
22,14.0,0,pan,3,0.7777777777777779,0.6263814842476839,18,0,0,pan,0.5,0.0,12.0
22,14.0,0,a,4,0.38888888888888895,-0.225992561871529,18,0,0,a,0.16666666666666666,-0.6989700043360189,12.0
22,14.0,0,quien,5,0.555555555555556,0.111571775657105,18,0,0,quien,0.5833333333333334,0.14612803567823807,12.0
22,14.0,0,no,6,0.8888888888888891,1.03972077083992,18,0,0,no,0.75,0.4771212547196624,12.0
22,14.0,0,tiene,7,0.944444444444444,1.41660667202811,18,0,0,tiene,0.8333333333333334,0.698970004336019,12.0
22,14.0,0,dientes.,8,0.8888888888888891,1.03972077083992,18,0,0,dientes,0.8333333333333334,0.698970004336019,12.0
23,52.0,1,Todos,0,0.0555555555555556,-1.41660667202811,18,1,0,Todos,,,
23,52.0,1,los,1,0.6111111111111109,0.225992561871529,18,1,0,los,0.25,-0.4771212547196625,12.0
23,52.0,1,caminos,2,0.0555555555555556,-1.41660667202811,18,1,0,caminos,0.0,-1.3617278360175928,12.0
23,52.0,1,conducen,3,0.7222222222222221,0.477755722513718,18,1,0,conducen,1.0,1.3617278360175933,12.0
23,52.0,1,a,4,1.0,1.77767403074471,18,1,0,a,0.75,0.4771212547196624,12.0
23,52.0,1,Roma.,5,0.944444444444444,1.41660667202811,18,1,0,Roma,1.0,1.3617278360175933,12.0
26,53.0,1,En,0,0.111111111111111,-1.03972077083992,18,1,1,En,,,
26,53.0,1,Alemania,1,0.0,-1.77767403074471,18,1,1,Alemania,0.0,-1.3617278360175928,12.0
26,53.0,1,tiraron,2,0.0,-1.77767403074471,18,1,1,tiraron,0.0,-1.3617278360175928,12.0
26,53.0,1,el,3,0.222222222222222,-0.6263814842476839,18,1,1,el,0.08333333333333333,-1.041392685158225,12.0
26,53.0,1,muro,4,0.666666666666667,0.346573590279973,18,1,1,muro,0.4166666666666667,-0.14612803567823793,12.0
26,53.0,1,de,5,0.944444444444444,1.41660667202811,18,1,1,de,0.75,0.4771212547196624,12.0
26,53.0,1,Berlín.,6,1.0,1.77767403074471,18,1,1,Berlín,0.8333333333333334,0.698970004336019,12.0
27,92.0,2,Jorge,0,0.0,-1.77767403074471,18,2,1,Jorge,,,
27,92.0,2,consiguió,1,0.0555555555555556,-1.41660667202811,18,2,1,consiguió,0.0,-1.3222192947339193,11.0
27,92.0,2,una,2,0.111111111111111,-1.03972077083992,18,2,1,una,0.0,-1.3222192947339193,11.0
27,92.0,2,beca,3,0.111111111111111,-1.03972077083992,18,2,1,beca,0.4545454545454545,-0.07918124604762483,11.0
27,92.0,2,para,4,0.6111111111111109,0.225992561871529,18,2,1,para,0.5454545454545454,0.07918124604762472,11.0
27,92.0,2,estudiar,5,0.33333333333333304,-0.346573590279973,18,2,1,estudiar,0.7272727272727273,0.4259687322722812,11.0
27,92.0,2,en,6,0.7222222222222221,0.477755722513718,18,2,1,en,0.7272727272727273,0.4259687322722812,11.0
27,92.0,2,la,7,0.444444444444444,-0.111571775657105,18,2,1,la,0.7272727272727273,0.4259687322722812,11.0
27,92.0,2,universidad.,8,0.8888888888888891,1.03972077083992,18,2,1,universidad,1.0,1.3222192947339195,11.0
28,15.0,0,A,0,0.0,-1.77767403074471,18,0,0,A,,,
28,15.0,0,palabras,1,0.0,-1.77767403074471,18,0,0,palabras,0.08333333333333333,-1.041392685158225,12.0
28,15.0,0,"necias,",2,0.7777777777777779,0.6263814842476839,18,0,0,necias,0.75,0.4771212547196624,12.0
28,15.0,0,oídos,3,1.0,1.77767403074471,18,0,0,oídos,1.0,1.3617278360175933,12.0
28,15.0,0,sordos.,4,1.0,1.77767403074471,18,0,0,sordos,1.0,1.3617278360175933,12.0
30,93.0,2,Gustavo,0,0.0,-1.77767403074471,18,2,1,Gustavo,,,
30,93.0,2,encontró,1,0.0,-1.77767403074471,18,2,1,encontró,0.0,-1.3979400086720375,13.0
30,93.0,2,una,2,0.5,0.0,18,2,1,una,0.38461538461538464,-0.2041199826559248,13.0
30,93.0,2,billetera,3,0.166666666666667,-0.8047189562170501,18,2,1,billetera,0.15384615384615385,-0.7403626894942439,13.0
30,93.0,2,tirada,4,0.111111111111111,-1.03972077083992,18,2,1,tirada,0.0,-1.3979400086720375,13.0
30,93.0,2,en,5,1.0,1.77767403074471,18,2,1,en,0.6153846153846154,0.20411998265592485,13.0
30,93.0,2,el,6,0.166666666666667,-0.8047189562170501,18,2,1,el,0.15384615384615385,-0.7403626894942439,13.0
30,93.0,2,bar.,7,0.0,-1.77767403074471,18,2,1,bar,0.0,-1.3979400086720375,13.0
31,16.0,0,Ojos,0,0.0,-1.77767403074471,18,0,0,Ojos,,,
31,16.0,0,que,1,0.944444444444444,1.41660667202811,18,0,0,que,0.8181818181818182,0.6532125137753438,11.0
31,16.0,0,no,2,1.0,1.77767403074471,18,0,0,no,0.9090909090909092,0.9999999999999998,11.0
31,16.0,0,ven,3,0.944444444444444,1.41660667202811,18,0,0,ven,1.0,1.3222192947339195,11.0
31,16.0,0,corazón,4,0.944444444444444,1.41660667202811,18,0,0,corazón,1.0,1.3222192947339195,11.0
31,16.0,0,que,5,1.0,1.77767403074471,18,0,0,que,1.0,1.3222192947339195,11.0
31,16.0,0,no,6,0.944444444444444,1.41660667202811,18,0,0,no,0.8181818181818182,0.6532125137753438,11.0
31,16.0,0,siente.,7,1.0,1.77767403074471,18,0,0,siente,0.8181818181818182,0.6532125137753438,11.0
32,94.0,2,Luis,0,0.0,-1.77767403074471,18,2,1,Luis,,,
32,94.0,2,miró,1,0.0,-1.77767403074471,18,2,1,miró,0.0,-1.3617278360175928,12.0
32,94.0,2,todo,2,0.0,-1.77767403074471,18,2,1,todo,0.0,-1.3617278360175928,12.0
32,94.0,2,el,3,0.111111111111111,-1.03972077083992,18,2,1,el,0.08333333333333333,-1.041392685158225,12.0
32,94.0,2,partido,4,0.0555555555555556,-1.41660667202811,18,2,1,partido,0.08333333333333333,-1.041392685158225,12.0
32,94.0,2,de,5,0.33333333333333304,-0.346573590279973,18,2,1,de,0.3333333333333333,-0.30102999566398125,12.0
32,94.0,2,fútbol.,6,0.7222222222222221,0.477755722513718,18,2,1,fútbol,0.5,0.0,12.0
33,54.0,1,Alemania,0,0.0,-1.77767403074471,18,1,1,Alemania,,,
33,54.0,1,perdió,1,0.0,-1.77767403074471,18,1,1,perdió,0.0,-1.3617278360175928,12.0
33,54.0,1,la,2,0.666666666666667,0.346573590279973,18,1,1,la,0.6666666666666666,0.30102999566398114,12.0
33,54.0,1,segunda,3,0.277777777777778,-0.477755722513718,18,1,1,segunda,0.16666666666666666,-0.6989700043360189,12.0
33,54.0,1,guerra,4,0.8888888888888891,1.03972077083992,18,1,1,guerra,1.0,1.3617278360175933,12.0
33,54.0,1,mundial.,5,1.0,1.77767403074471,18,1,1,mundial,0.8333333333333334,0.698970004336019,12.0
34,17.0,0,Al,0,0.0,-1.77767403074471,18,0,0,Al,,,
34,17.0,0,que,1,0.5,0.0,18,0,0,que,0.25,-0.4771212547196625,12.0
34,17.0,0,madruga,2,0.666666666666667,0.346573590279973,18,0,0,madruga,0.5,0.0,12.0
34,17.0,0,Dios,3,0.944444444444444,1.41660667202811,18,0,0,Dios,1.0,1.3617278360175933,12.0
34,17.0,0,lo,4,0.833333333333333,0.8047189562170501,18,0,0,lo,1.0,1.3617278360175933,12.0
34,17.0,0,ayuda.,5,0.944444444444444,1.41660667202811,18,0,0,ayuda,1.0,1.3617278360175933,12.0
36,95.0,2,A,0,0.0555555555555556,-1.41660667202811,18,2,1,A,,,
36,95.0,2,Mario,1,0.0,-1.77767403074471,18,2,1,Mario,0.0,-1.3222192947339193,11.0
36,95.0,2,le,2,0.7222222222222221,0.477755722513718,18,2,1,le,0.8181818181818182,0.6532125137753438,11.0
36,95.0,2,gusta,3,0.277777777777778,-0.477755722513718,18,2,1,gusta,0.3636363636363637,-0.2430380486862944,11.0
36,95.0,2,ver,4,0.0,-1.77767403074471,18,2,1,ver,0.0,-1.3222192947339193,11.0
36,95.0,2,cine,5,0.0,-1.77767403074471,18,2,1,cine,0.0,-1.3222192947339193,11.0
36,95.0,2,los,6,0.0555555555555556,-1.41660667202811,18,2,1,los,0.0,-1.3222192947339193,11.0
36,95.0,2,domingos.,7,0.38888888888888895,-0.225992561871529,18,2,1,domingos,0.3636363636363637,-0.2430380486862944,11.0
37,18.0,0,A,0,0.166666666666667,-0.8047189562170501,18,0,0,A,,,
37,18.0,0,caballo,1,0.111111111111111,-1.03972077083992,18,0,0,caballo,0.08333333333333333,-1.041392685158225,12.0
37,18.0,0,regalado,2,0.944444444444444,1.41660667202811,18,0,0,regalado,0.75,0.4771212547196624,12.0
37,18.0,0,no,3,1.0,1.77767403074471,18,0,0,no,0.9166666666666666,1.041392685158225,12.0
37,18.0,0,se,4,1.0,1.77767403074471,18,0,0,se,0.8333333333333334,0.698970004336019,12.0
37,18.0,0,le,5,1.0,1.77767403074471,18,0,0,le,0.8333333333333334,0.698970004336019,12.0
37,18.0,0,miran,6,0.944444444444444,1.41660667202811,18,0,0,miran,0.6666666666666666,0.30102999566398114,12.0
37,18.0,0,los,7,1.0,1.77767403074471,18,0,0,los,0.8333333333333334,0.698970004336019,12.0
37,18.0,0,dientes.,8,1.0,1.77767403074471,18,0,0,dientes,0.75,0.4771212547196624,12.0
38,55.0,1,A,0,0.33333333333333304,-0.346573590279973,18,1,1,A,,,
38,55.0,1,las,1,0.0555555555555556,-1.41660667202811,18,1,1,las,0.0,-1.3617278360175928,12.0
38,55.0,1,hojas,2,0.0,-1.77767403074471,18,1,1,hojas,0.0,-1.3617278360175928,12.0
38,55.0,1,las,3,0.0555555555555556,-1.41660667202811,18,1,1,las,0.16666666666666666,-0.6989700043360189,12.0
38,55.0,1,amontona,4,0.0,-1.77767403074471,18,1,1,amontona,0.0,-1.3617278360175928,12.0
38,55.0,1,el,5,0.944444444444444,1.41660667202811,18,1,1,el,1.0,1.3617278360175933,12.0
38,55.0,1,viento.,6,0.944444444444444,1.41660667202811,18,1,1,viento,1.0,1.3617278360175933,12.0
40,19.0,0,Más,0,0.0,-1.77767403074471,18,0,0,Más,,,
40,19.0,0,vale,1,0.33333333333333304,-0.346573590279973,18,0,0,vale,0.6666666666666666,0.30102999566398114,12.0
40,19.0,0,pájaro,2,0.8888888888888891,1.03972077083992,18,0,0,pájaro,0.5833333333333334,0.14612803567823807,12.0
40,19.0,0,en,3,1.0,1.77767403074471,18,0,0,en,0.8333333333333334,0.698970004336019,12.0
40,19.0,0,"mano,",4,1.0,1.77767403074471,18,0,0,mano,0.8333333333333334,0.698970004336019,12.0
40,19.0,0,que,5,1.0,1.77767403074471,18,0,0,que,0.75,0.4771212547196624,12.0
40,19.0,0,cien,6,0.8888888888888891,1.03972077083992,18,0,0,cien,0.9166666666666666,1.041392685158225,12.0
40,19.0,0,volando.,7,1.0,1.77767403074471,18,0,0,volando,0.9166666666666666,1.041392685158225,12.0
42,96.0,2,La,0,0.111111111111111,-1.03972077083992,18,2,1,La,,,
42,96.0,2,casa,1,0.111111111111111,-1.03972077083992,18,2,1,casa,0.0,-1.3617278360175928,12.0
42,96.0,2,de,2,0.555555555555556,0.111571775657105,18,2,1,de,0.25,-0.4771212547196625,12.0
42,96.0,2,Martín,3,0.0,-1.77767403074471,18,2,1,Martín,0.0,-1.3617278360175928,12.0
42,96.0,2,tiene,4,0.111111111111111,-1.03972077083992,18,2,1,tiene,0.0,-1.3617278360175928,12.0
42,96.0,2,un,5,0.277777777777778,-0.477755722513718,18,2,1,un,0.25,-0.4771212547196625,12.0
42,96.0,2,parque,6,0.0555555555555556,-1.41660667202811,18,2,1,parque,0.08333333333333333,-1.041392685158225,12.0
42,96.0,2,muy,7,0.38888888888888895,-0.225992561871529,18,2,1,muy,0.75,0.4771212547196624,12.0
42,96.0,2,grande.,8,0.6111111111111109,0.225992561871529,18,2,1,grande,0.5,0.0,12.0
43,20.0,0,Haz,0,0.0,-1.77767403074471,18,0,0,Haz,,,
43,20.0,0,el,1,0.5,0.0,18,0,0,el,0.2307692307692308,-0.5228787452803375,13.0
43,20.0,0,bien,2,0.7777777777777779,0.6263814842476839,18,0,0,bien,0.7692307692307693,0.5228787452803376,13.0
43,20.0,0,sin,3,0.6111111111111109,0.225992561871529,18,0,0,sin,0.8461538461538461,0.7403626894942439,13.0
43,20.0,0,mirar,4,0.666666666666667,0.346573590279973,18,0,0,mirar,0.7692307692307693,0.5228787452803376,13.0
43,20.0,0,a,5,0.833333333333333,0.8047189562170501,18,0,0,a,0.7692307692307693,0.5228787452803376,13.0
43,20.0,0,quién.,6,0.666666666666667,0.346573590279973,18,0,0,quién,0.7692307692307693,0.5228787452803376,13.0
44,56.0,1,Hay,0,0.0,-1.77767403074471,18,1,0,Hay,,,
44,56.0,1,que,1,0.444444444444444,-0.111571775657105,18,1,0,que,0.0,-1.3617278360175928,12.0
44,56.0,1,pensar,2,0.0555555555555556,-1.41660667202811,18,1,0,pensar,0.08333333333333333,-1.041392685158225,12.0
44,56.0,1,antes,3,0.444444444444444,-0.111571775657105,18,1,0,antes,0.25,-0.4771212547196625,12.0
44,56.0,1,de,4,0.8888888888888891,1.03972077083992,18,1,0,de,0.9166666666666666,1.041392685158225,12.0
44,56.0,1,hablar.,5,0.6111111111111109,0.225992561871529,18,1,0,hablar,0.5833333333333334,0.14612803567823807,12.0
45,97.0,2,Juan,0,0.0,-1.77767403074471,18,2,1,Juan,,,
45,97.0,2,no,1,0.0,-1.77767403074471,18,2,1,no,0.0,-1.3617278360175928,12.0
45,97.0,2,anda,2,0.0,-1.77767403074471,18,2,1,anda,0.0,-1.3617278360175928,12.0
45,97.0,2,bien,3,0.33333333333333304,-0.346573590279973,18,2,1,bien,0.16666666666666666,-0.6989700043360189,12.0
45,97.0,2,con,4,0.0555555555555556,-1.41660667202811,18,2,1,con,0.0,-1.3617278360175928,12.0
45,97.0,2,su,5,0.833333333333333,0.8047189562170501,18,2,1,su,0.25,-0.4771212547196625,12.0
45,97.0,2,pareja.,6,0.0555555555555556,-1.41660667202811,18,2,1,pareja,0.0,-1.3617278360175928,12.0
46,21.0,0,Hombre,0,0.0,-1.77767403074471,18,0,0,Hombre,,,
46,21.0,0,prevenido,1,0.0,-1.77767403074471,18,0,0,prevenido,0.25,-0.4771212547196625,12.0
46,21.0,0,vale,2,0.833333333333333,0.8047189562170501,18,0,0,vale,0.9166666666666666,1.041392685158225,12.0
46,21.0,0,por,3,0.8888888888888891,1.03972077083992,18,0,0,por,1.0,1.3617278360175933,12.0
46,21.0,0,dos.,4,0.833333333333333,0.8047189562170501,18,0,0,dos,1.0,1.3617278360175933,12.0
47,57.0,1,El,0,0.0555555555555556,-1.41660667202811,18,1,1,El,,,
47,57.0,1,hombre,1,0.0555555555555556,-1.41660667202811,18,1,1,hombre,0.08333333333333333,-1.041392685158225,12.0
47,57.0,1,es,2,0.222222222222222,-0.6263814842476839,18,1,1,es,0.16666666666666666,-0.6989700043360189,12.0
47,57.0,1,un,3,0.555555555555556,0.111571775657105,18,1,1,un,0.5833333333333334,0.14612803567823807,12.0
47,57.0,1,animal,4,0.7777777777777779,0.6263814842476839,18,1,1,animal,0.3333333333333333,-0.30102999566398125,12.0
47,57.0,1,racional.,5,0.111111111111111,-1.03972077083992,18,1,1,racional,0.16666666666666666,-0.6989700043360189,12.0
49,58.0,1,El,0,0.0,-1.77767403074471,18,1,1,El,,,
49,58.0,1,perro,1,0.0,-1.77767403074471,18,1,1,perro,0.08333333333333333,-1.041392685158225,12.0
49,58.0,1,enterró,2,0.0,-1.77767403074471,18,1,1,enterró,0.0,-1.3617278360175928,12.0
49,58.0,1,un,3,0.666666666666667,0.346573590279973,18,1,1,un,0.5,0.0,12.0
49,58.0,1,hueso,4,1.0,1.77767403074471,18,1,1,hueso,1.0,1.3617278360175933,12.0
49,58.0,1,en,5,1.0,1.77767403074471,18,1,1,en,0.8333333333333334,0.698970004336019,12.0
49,58.0,1,el,6,1.0,1.77767403074471,18,1,1,el,0.75,0.4771212547196624,12.0
49,58.0,1,patio.,7,0.5,0.0,18,1,1,patio,0.25,-0.4771212547196625,12.0
50,98.0,2,La,0,0.222222222222222,-0.6263814842476839,18,2,1,La,,,
50,98.0,2,película,1,0.0,-1.77767403074471,18,2,1,película,0.0,-1.3222192947339193,11.0
50,98.0,2,terminó,2,0.0,-1.77767403074471,18,2,1,terminó,0.0,-1.3222192947339193,11.0
50,98.0,2,de,3,0.0,-1.77767403074471,18,2,1,de,0.0,-1.3222192947339193,11.0
50,98.0,2,forma,4,0.0,-1.77767403074471,18,2,1,forma,0.09090909090909093,-1.0,11.0
50,98.0,2,extraña.,5,0.0555555555555556,-1.41660667202811,18,2,1,extraña,0.0,-1.3222192947339193,11.0
51,22.0,0,En,0,0.0555555555555556,-1.41660667202811,18,0,0,En,,,
51,22.0,0,boca,1,0.0,-1.77767403074471,18,0,0,boca,0.25,-0.4771212547196625,12.0
51,22.0,0,cerrada,2,0.444444444444444,-0.111571775657105,18,0,0,cerrada,0.9166666666666666,1.041392685158225,12.0
51,22.0,0,no,3,0.944444444444444,1.41660667202811,18,0,0,no,1.0,1.3617278360175933,12.0
51,22.0,0,entran,4,0.8888888888888891,1.03972077083992,18,0,0,entran,1.0,1.3617278360175933,12.0
51,22.0,0,moscas.,5,0.944444444444444,1.41660667202811,18,0,0,moscas,1.0,1.3617278360175933,12.0
52,59.0,1,D'Artagnan,0,0.0,-1.77767403074471,18,1,1,DArtagnan,,,
52,59.0,1,era,1,0.5,0.0,18,1,1,era,0.25,-0.4771212547196625,12.0
52,59.0,1,amigo,2,0.38888888888888895,-0.225992561871529,18,1,1,amigo,0.0,-1.3617278360175928,12.0
52,59.0,1,de,3,0.944444444444444,1.41660667202811,18,1,1,de,1.0,1.3617278360175933,12.0
52,59.0,1,los,4,0.666666666666667,0.346573590279973,18,1,1,los,0.6666666666666666,0.30102999566398114,12.0
52,59.0,1,tres,5,0.7222222222222221,0.477755722513718,18,1,1,tres,0.08333333333333333,-1.041392685158225,12.0
52,59.0,1,mosqueteros.,6,0.944444444444444,1.41660667202811,18,1,1,mosqueteros',0.8333333333333334,0.698970004336019,12.0
54,23.0,0,No,0,0.0555555555555556,-1.41660667202811,18,0,0,No,,,
54,23.0,0,por,1,0.0555555555555556,-1.41660667202811,18,0,0,por,0.0,-1.3617278360175928,12.0
54,23.0,0,mucho,2,0.6111111111111109,0.225992561871529,18,0,0,mucho,1.0,1.3617278360175933,12.0
54,23.0,0,madrugar,3,0.666666666666667,0.346573590279973,18,0,0,madrugar,1.0,1.3617278360175933,12.0
