id_orac_online,tipo_orac,tipo_orac_new,palabra,palNum,pred,logit_pred,nCompletadas
88,1,1,ateos,1,0.0,-1.3617278360175928,12.0
88,1,1,no,2,0.6666666666666666,0.30102999566398114,12.0
88,1,1,creen,3,0.9166666666666666,1.041392685158225,12.0
88,1,1,en,4,0.9166666666666666,1.041392685158225,12.0
88,1,1,Dios,5,0.9166666666666666,1.041392685158225,12.0
89,1,1,Hoy,0,,,
89,1,1,es,1,0.6666666666666666,0.30102999566398114,12.0
89,1,1,noche,2,0.0,-1.3617278360175928,12.0
89,1,1,buena,3,0.16666666666666666,-0.6989700043360189,12.0
89,1,1,y,4,0.75,0.47712125471966244,12.0
89,1,1,mañana,5,0.9166666666666666,1.041392685158225,12.0
89,1,1,navidad,6,0.5,0.0,12.0
90,2,1,En,0,,,
90,2,1,la,1,0.08333333333333333,-1.041392685158225,12.0
90,2,1,casa,2,0.3333333333333333,-0.30102999566398125,12.0
90,2,1,de,3,0.75,0.47712125471966244,12.0
90,2,1,Juan,4,0.25,-0.4771212547196625,12.0
90,2,1,no,5,0.25,-0.4771212547196625,12.0
90,2,1,hay,6,0.6666666666666666,0.30102999566398114,12.0
90,2,1,animales,7,0.0,-1.3617278360175928,12.0
91,2,1,Javier,0,,,
91,2,1,tiene,1,0.0,-1.3617278360175928,12.0
91,2,1,amigos,2,0.0,-1.3617278360175928,12.0
91,2,1,que,3,0.08333333333333333,-1.041392685158225,12.0
91,2,1,son,4,0.0,-1.3617278360175928,12.0
91,2,1,muy,5,0.4166666666666667,-0.14612803567823793,12.0
91,2,1,raros,6,0.0,-1.3617278360175928,12.0
92,2,1,Jorge,0,,,
92,2,1,consiguió,1,0.0,-1.3222192947339193,11.0
92,2,1,una,2,0.0,-1.3222192947339193,11.0
92,2,1,beca,3,0.45454545454545453,-0.07918124604762482,11.0
92,2,1,para,4,0.5454545454545454,0.07918124604762472,11.0
92,2,1,estudiar,5,0.7272727272727273,0.42596873227228116,11.0
92,2,1,en,6,0.7272727272727273,0.42596873227228116,11.0
92,2,1,la,7,0.7272727272727273,0.42596873227228116,11.0
92,2,1,universidad,8,1.0,1.3222192947339197,11.0
93,2,1,Gustavo,0,,,
93,2,1,encontró,1,0.0,-1.3979400086720375,13.0
93,2,1,una,2,0.38461538461538464,-0.2041199826559248,13.0
93,2,1,billetera,3,0.15384615384615385,-0.7403626894942439,13.0
93,2,1,tirada,4,0.0,-1.3979400086720375,13.0
93,2,1,en,5,0.6153846153846154,0.20411998265592485,13.0
93,2,1,el,6,0.15384615384615385,-0.7403626894942439,13.0
93,2,1,bar,7,0.0,-1.3979400086720375,13.0
94,2,1,Luis,0,,,
94,2,1,miró,1,0.0,-1.3617278360175928,12.0
94,2,1,todo,2,0.0,-1.3617278360175928,12.0
94,2,1,el,3,0.08333333333333333,-1.041392685158225,12.0
94,2,1,partido,4,0.08333333333333333,-1.041392685158225,12.0
94,2,1,de,5,0.3333333333333333,-0.30102999566398125,12.0
94,2,1,fútbol,6,0.5,0.0,12.0
95,2,1,A,0,,,
95,2,1,Mario,1,0.0,-1.3222192947339193,11.0
95,2,1,le,2,0.8181818181818182,0.6532125137753438,11.0
95,2,1,gusta,3,0.36363636363636365,-0.24303804868629436,11.0
95,2,1,ver,4,0.0,-1.3222192947339193,11.0
95,2,1,cine,5,0.0,-1.3222192947339193,11.0
95,2,1,los,6,0.0,-1.3222192947339193,11.0
95,2,1,domingos,7,0.36363636363636365,-0.24303804868629436,11.0
96,2,1,La,0,,,
96,2,1,casa,1,0.0,-1.3617278360175928,12.0
96,2,1,de,2,0.25,-0.4771212547196625,12.0
96,2,1,Martín,3,0.0,-1.3617278360175928,12.0
96,2,1,tiene,4,0.0,-1.3617278360175928,12.0
96,2,1,un,5,0.25,-0.4771212547196625,12.0
96,2,1,parque,6,0.08333333333333333,-1.041392685158225,12.0
96,2,1,muy,7,0.75,0.47712125471966244,12.0
96,2,1,grande,8,0.5,0.0,12.0
97,2,1,Juan,0,,,
97,2,1,no,1,0.0,-1.3617278360175928,12.0
97,2,1,anda,2,0.0,-1.3617278360175928,12.0
97,2,1,bien,3,0.16666666666666666,-0.6989700043360189,12.0
97,2,1,con,4,0.0,-1.3617278360175928,12.0
97,2,1,su,5,0.25,-0.4771212547196625,12.0
97,2,1,pareja,6,0.0,-1.3617278360175928,12.0
98,2,1,La,0,,,
98,2,1,película,1,0.0,-1.3222192947339193,11.0
98,2,1,terminó,2,0.0,-1.3222192947339193,11.0
98,2,1,de,3,0.0,-1.3222192947339193,11.0
98,2,1,forma,4,0.09090909090909091,-1.0,11.0
98,2,1,extraña,5,0.0,-1.3222192947339193,11.0
99,2,1,Luis,0,,,
99,2,1,visitó,1,0.0,-1.3222192947339193,11.0
99,2,1,el,2,0.0,-1.3222192947339193,11.0
99,2,1,mes,3,0.0,-1.3222192947339193,11.0
99,2,1,pasado,4,0.7272727272727273,0.42596873227228116,11.0
99,2,1,a,5,0.5454545454545454,0.07918124604762472,11.0
99,2,1,unos,6,0.0,-1.3222192947339193,11.0
99,2,1,parientes,7,0.18181818181818182,-0.6532125137753436,11.0
99,2,1,de,8,0.09090909090909091,-1.0,11.0
99,2,1,Europa,9,0.0,-1.3222192947339193,11.0
100,2,1,Laura,0,,,
100,2,1,me,1,0.0,-1.3617278360175928,12.0
100,2,1,recomendó,2,0.0,-1.3617278360175928,12.0
100,2,1,consultar,3,0.0,-1.3617278360175928,12.0
100,2,1,urgente,4,0.0,-1.3617278360175928,12.0
100,2,1,al,5,0.16666666666666666,-0.6989700043360189,12.0
100,2,1,médico,6,0.9166666666666666,1.041392685158225,12.0
101,2,1,En,0,,,
101,2,1,Londres,1,0.0,-1.3617278360175928,12.0
101,2,1,el,2,0.0,-1.3617278360175928,12.0
101,2,1,clima,3,0.16666666666666666,-0.6989700043360189,12.0
101,2,1,es,4,0.9166666666666666,1.041392685158225,12.0
101,2,1,muy,5,0.4166666666666667,-0.14612803567823793,12.0
101,2,1,húmedo,6,0.5833333333333334,0.14612803567823807,12.0
102,2,1,A,0,,,
102,2,1,Miguel,1,0.0,-1.3617278360175928,12.0
102,2,1,le,2,0.75,0.47712125471966244,12.0
102,2,1,entregaron,3,0.0,-1.3617278360175928,12.0
102,2,1,ayer,4,0.0,-1.3617278360175928,12.0
102,2,1,el,5,0.16666666666666666,-0.6989700043360189,12.0
102,2,1,auto,6,0.16666666666666666,-0.6989700043360189,12.0
102,2,1,nuevo,7,0.8333333333333334,0.698970004336019,12.0
103,2,1,Elisa,0,,,
103,2,1,nunca,1,0.0,-1.3617278360175928,12.0
103,2,1,supo,2,0.0,-1.3617278360175928,12.0
103,2,1,cómo,3,0.0,-1.3617278360175928,12.0
103,2,1,resolver,4,0.0,-1.3617278360175928,12.0
103,2,1,el,5,0.6666666666666666,0.30102999566398114,12.0
103,2,1,problema,6,0.9166666666666666,1.041392685158225,12.0
104,2,1,Ayer,0,,,
104,2,1,charlamos,1,0.0,-1.3617278360175928,12.0
104,2,1,con,2,0.25,-0.4771212547196625,12.0
104,2,1,Laura,3,0.0,-1.3617278360175928,12.0
104,2,1,sobre,4,0.3333333333333333,-0.30102999566398125,12.0
104,2,1,su,5,0.0,-1.3617278360175928,12.0
104,2,1,hija,6,0.0,-1.3617278360175928,12.0
105,2,1,La,0,,,
105,2,1,discusión,1,0.0,-1.3617278360175928,12.0
105,2,1,de,2,0.08333333333333333,-1.041392685158225,12.0
105,2,1,ayer,3,0.0,-1.3617278360175928,12.0
105,2,1,era,4,0.08333333333333333,-1.041392685158225,12.0
105,2,1,inevitable,5,0.0,-1.3617278360175928,12.0
106,2,1,Daniel,0,,,
106,2,1,preparó,1,0.0,-1.3617278360175928,12.0
106,2,1,café,2,0.0,-1.3617278360175928,12.0
106,2,1,para,3,0.4166666666666667,-0.14612803567823793,12.0
106,2,1,sus,4,0.16666666666666666,-0.6989700043360189,12.0
106,2,1,amigos,5,0.8333333333333334,0.698970004336019,12.0
107,2,1,No,0,,,
107,2,1,fueron,1,0.0,-1.3617278360175928,12.0
107,2,1,claras,2,0.0,-1.3617278360175928,12.0
107,2,1,las,3,0.75,0.47712125471966244,12.0
107,2,1,cuentas,4,0.0,-1.3617278360175928,12.0
107,2,1,de,5,0.08333333333333333,-1.041392685158225,12.0
107,2,1,la,6,0.4166666666666667,-0.14612803567823793,12.0
107,2,1,empresa,7,0.25,-0.4771212547196625,12.0
108,2,1,Los,0,,,
108,2,1,amigos,1,0.08333333333333333,-1.041392685158225,12.0
108,2,1,lo,2,0.0,-1.3617278360175928,12.0
108,2,1,acompañaron,3,0.0,-1.3617278360175928,12.0
108,2,1,en,4,0.16666666666666666,-0.6989700043360189,12.0
108,2,1,ese,5,0.0,-1.3617278360175928,12.0
108,2,1,momento,6,0.5,0.0,12.0
109,2,1,La,0,,,
109,2,1,picadura,1,0.0,-1.3617278360175928,12.0
109,2,1,de,2,0.75,0.47712125471966244,12.0
109,2,1,ciertas,3,0.0,-1.3617278360175928,12.0
109,2,1,arañas,4,0.3333333333333333,-0.30102999566398125,12.0
109,2,1,puede,5,0.08333333333333333,-1.041392685158225,12.0
109,2,1,ser,6,0.6666666666666666,0.30102999566398114,12.0
109,2,1,mortal,7,0.25,-0.4771212547196625,12.0
110,2,1,Tanto,0,,,
110,2,1,insistió,1,0.0,-1.3222192947339193,11.0
110,2,1,con,2,0.0,-1.3222192947339193,11.0
110,2,1,eso,3,0.0,-1.3222192947339193,11.0
110,2,1,que,4,0.9090909090909091,0.9999999999999998,11.0
110,2,1,al,5,0.45454545454545453,-0.07918124604762482,11.0
110,2,1,final,6,0.7272727272727273,0.42596873227228116,11.0
110,2,1,se,7,0.09090909090909091,-1.0,11.0
110,2,1,lo,8,0.09090909090909091,-1.0,11.0
110,2,1,dieron,9,0.18181818181818182,-0.6532125137753436,11.0
111,2,1,El,0,,,
111,2,1,mago,1,0.0,-1.3617278360175928,12.0
111,2,1,hizo,2,0.08333333333333333,-1.041392685158225,12.0
111,2,1,trucos,3,0.0,-1.3617278360175928,12.0
111,2,1,con,4,0.16666666666666666,-0.6989700043360189,12.0
111,2,1,cartas,5,0.16666666666666666,-0.6989700043360189,12.0
112,2,1,Los,0,,,
112,2,1,niños,1,0.16666666666666666,-0.6989700043360189,12.0
112,2,1,se,2,0.0,-1.3617278360175928,12.0
112,2,1,asustaron,3,0.0,-1.3617278360175928,12.0
112,2,1,cuando,4,0.0,-1.3617278360175928,12.0
112,2,1,vieron,5,0.5,0.0,12.0
112,2,1,a,6,0.0,-1.3617278360175928,12.0
112,2,1,los,7,0.08333333333333333,-1.041392685158225,12.0
112,2,1,leones,8,0.25,-0.4771212547196625,12.0
113,2,1,A,0,,,
113,2,1,Luis,1,0.0,-1.3617278360175928,12.0
113,2,1,no,2,0.08333333333333333,-1.041392685158225,12.0
113,2,1,lo,3,0.08333333333333333,-1.041392685158225,12.0
113,2,1,engañan,4,0.16666666666666666,-0.6989700043360189,12.0
113,2,1,con,5,0.25,-0.4771212547196625,12.0
113,2,1,ese,6,0.0,-1.3617278360175928,12.0
113,2,1,viejo,7,0.0,-1.3617278360175928,12.0
113,2,1,truco,8,0.25,-0.4771212547196625,12.0
114,2,1,Los,0,,,
114,2,1,hijos,1,0.0,-1.3617278360175928,12.0
114,2,1,de,2,0.25,-0.4771212547196625,12.0
114,2,1,Juan,3,0.08333333333333333,-1.041392685158225,12.0
114,2,1,estudiaron,4,0.0,-1.3617278360175928,12.0
114,2,1,durante,5,0.0,-1.3617278360175928,12.0
114,2,1,las,6,0.3333333333333333,-0.30102999566398125,12.0
114,2,1,vacaciones,7,0.9166666666666666,1.041392685158225,12.0
115,2,1,El,0,,,
115,2,1,hermano,1,0.0,-1.3617278360175928,12.0
115,2,1,de,2,0.6666666666666666,0.30102999566398114,12.0
115,2,1,Martín,3,0.0,-1.3617278360175928,12.0
115,2,1,es,4,0.3333333333333333,-0.30102999566398125,12.0
115,2,1,un,5,0.0,-1.3617278360175928,12.0
115,2,1,médico,6,0.0,-1.3617278360175928,12.0
115,2,1,muy,7,0.25,-0.4771212547196625,12.0
115,2,1,prestigioso,8,0.16666666666666666,-0.6989700043360189,12.0
116,2,1,Este,0,,,
116,2,1,año,1,0.0,-1.3617278360175928,12.0
116,2,1,iremos,2,0.0,-1.3617278360175928,12.0
116,2,1,de,3,0.4166666666666667,-0.14612803567823793,12.0
116,2,1,vacaciones,4,0.6666666666666666,0.30102999566398114,12.0
116,2,1,a,5,0.75,0.47712125471966244,12.0
116,2,1,la,6,0.6666666666666666,0.30102999566398114,12.0
116,2,1,montaña,7,0.16666666666666666,-0.6989700043360189,12.0
117,2,1,La,0,,,
117,2,1,madre,1,0.0,-1.3617278360175928,12.0
117,2,1,de,2,0.16666666666666666,-0.6989700043360189,12.0
117,2,1,Mariela,3,0.0,-1.3617278360175928,12.0
117,2,1,es,4,0.6666666666666666,0.30102999566398114,12.0
117,2,1,una,5,0.25,-0.4771212547196625,12.0
117,2,1,muy,6,0.0,-1.3617278360175928,12.0
117,2,1,buena,7,0.5833333333333334,0.14612803567823807,12.0
117,2,1,repostera,8,0.0,-1.3617278360175928,12.0
118,2,1,Durante,0,,,
118,2,1,la,1,0.5,0.0,12.0
118,2,1,noche,2,0.08333333333333333,-1.041392685158225,12.0
118,2,1,algunos,3,0.0,-1.3617278360175928,12.0
118,2,1,felinos,4,0.0,-1.3617278360175928,12.0
118,2,1,salen,5,0.16666666666666666,-0.6989700043360189,12.0
118,2,1,a,6,0.6666666666666666,0.30102999566398114,12.0
118,2,1,cazar,7,0.3333333333333333,-0.30102999566398125,12.0
119,2,1,El,0,,,
119,2,1,oro,1,0.0,-1.3617278360175928,12.0
119,2,1,es,2,0.3333333333333333,-0.30102999566398125,12.0
119,2,1,un,3,0.6666666666666666,0.30102999566398114,12.0
119,2,1,metal,4,0.9166666666666666,1.041392685158225,12.0
119,2,1,muy,5,0.0,-1.3617278360175928,12.0
119,2,1,codiciado,6,0.0,-1.3617278360175928,12.0
120,2,1,Algunos,0,,,
120,2,1,días,1,0.0,-1.3617278360175928,12.0
120,2,1,el,2,0.0,-1.3617278360175928,12.0
120,2,1,cielo,3,0.08333333333333333,-1.041392685158225,12.0
120,2,1,está,4,0.8333333333333334,0.698970004336019,12.0
120,2,1,todo,5,0.0,-1.3617278360175928,12.0
120,2,1,estrellado,6,0.0,-1.3617278360175928,12.0
121,2,1,Juan,0,,,
121,2,1,tiene,1,0.25,-0.4771212547196625,12.0
121,2,1,muy,2,0.0,-1.3617278360175928,12.0
121,2,1,poca,3,0.0,-1.3617278360175928,12.0
121,2,1,visión,4,0.0,-1.3617278360175928,12.0
121,2,1,en,5,0.0,-1.3617278360175928,12.0
121,2,1,ambos,6,0.0,-1.3617278360175928,12.0
121,2,1,ojos,7,1.0,1.3617278360175933,12.0
122,2,1,El,0,,,
122,2,1,patrón,1,0.08333333333333333,-1.041392685158225,12.0
122,2,1,le,2,0.16666666666666666,-0.6989700043360189,12.0
122,2,1,ordenó,3,0.08333333333333333,-1.041392685158225,12.0
122,2,1,a,4,0.08333333333333333,-1.041392685158225,12.0
122,2,1,la,5,0.08333333333333333,-1.041392685158225,12.0
122,2,1,criada,6,0.08333333333333333,-1.041392685158225,12.0
122,2,1,callarse,7,0.08333333333333333,-1.041392685158225,12.0
123,2,1,Él,0,,,
123,2,1,se,1,0.08333333333333333,-1.041392685158225,12.0
123,2,1,encontró,2,0.0,-1.3617278360175928,12.0
123,2,1,con,3,0.6666666666666666,0.30102999566398114,12.0
123,2,1,María,4,0.0,-1.3617278360175928,12.0
123,2,1,el,5,0.08333333333333333,-1.041392685158225,12.0
123,2,1,otro,6,0.0,-1.3617278360175928,12.0
123,2,1,día,7,0.75,0.47712125471966244,12.0
124,2,1,En,0,,,
124,2,1,su,1,0.0,-1.3617278360175928,12.0
124,2,1,casa,2,0.5833333333333334,0.14612803567823807,12.0
124,2,1,siempre,3,0.0,-1.3617278360175928,12.0
124,2,1,hacen,4,0.0,-1.3617278360175928,12.0
124,2,1,comidas,5,0.0,-1.3617278360175928,12.0
124,2,1,muy,6,0.25,-0.4771212547196625,12.0
124,2,1,elaboradas,7,0.08333333333333333,-1.041392685158225,12.0
125,2,1,Los,0,,,
125,2,1,loros,1,0.0,-1.3222192947339193,11.0
125,2,1,comieron,2,0.0,-1.3222192947339193,11.0
125,2,1,la,3,0.0,-1.3222192947339193,11.0
125,2,1,plantación,4,0.0,-1.3222192947339193,11.0
125,2,1,de,5,0.7272727272727273,0.42596873227228116,11.0
125,2,1,maíz,6,0.2727272727272727,-0.4259687322722812,11.0
126,2,1,María,0,,,
126,2,1,nunca,1,0.0,-1.3617278360175928,12.0
126,2,1,ha,2,0.0,-1.3617278360175928,12.0
126,2,1,hecho,3,0.08333333333333333,-1.041392685158225,12.0
126,2,1,llorar,4,0.0,-1.3617278360175928,12.0
126,2,1,a,5,1.0,1.3617278360175933,12.0
126,2,1,sus,6,0.0,-1.3617278360175928,12.0
126,2,1,padres,7,0.25,-0.4771212547196625,12.0
127,2,1,Cada,0,,,
127,2,1,lengua,1,0.0,-1.3617278360175928,12.0
127,2,1,del,2,0.0,-1.3617278360175928,12.0
127,2,1,mundo,3,0.25,-0.4771212547196625,12.0
127,2,1,posee,4,0.0,-1.3617278360175928,12.0
127,2,1,una,5,0.0,-1.3617278360175928,12.0
127,2,1,gramática,6,0.08333333333333333,-1.041392685158225,12.0
128,2,1,El,0,,,
128,2,1,destino,1,0.0,-1.3617278360175928,12.0
128,2,1,volvió,2,0.0,-1.3617278360175928,12.0
128,2,1,a,3,0.75,0.47712125471966244,12.0
128,2,1,unir,4,0.0,-1.3617278360175928,12.0
128,2,1,a,5,0.5833333333333334,0.14612803567823807,12.0
128,2,1,los,6,0.5833333333333334,0.14612803567823807,12.0
128,2,1,amigos,7,0.25,-0.4771212547196625,12.0
129,2,1,En,0,,,
129,2,1,el,1,0.08333333333333333,-1.041392685158225,12.0
129,2,1,tribunal,2,0.0,-1.3617278360175928,12.0
129,2,1,la,3,0.0,-1.3617278360175928,12.0
129,2,1,votación,4,0.0,-1.3617278360175928,12.0
129,2,1,fue,5,0.5833333333333334,0.14612803567823807,12.0
129,2,1,reñida,6,0.0,-1.3617278360175928,12.0
